sentence,mut_sentence,check,reason,tokens.num,mut.error
"By analyzing cells extracted from eye tumors , they found defects in the second copy of chromosome 13 in the exact area as in the first copy of the chromosome .",They analyzed cells extracted from eye tumors and found defects in the second copy of chromosome 13 in the exact area as in the first copy of the chromosome.,Grammatical error,句中的'in the exact area as in the first copy of the chromosome'使用了不恰当的比较结构，应该使用'in the same area as the first copy'或者'in the exact same area as that of the first copy'来保持语法正确性和清晰性。,31,1
"It remains within a narrow margin ; trading volumes have become very weak , and I think that this will remain the case until the end of the year .","A narrow margin remains; trading volumes are very weak, and I think this will be the case until the end of the year.",Realistic,句子在语法和语义上都是正确的。使用了正确的时态和语法结构，表达了作者对未来一段时间内市场情况的预测。,30,0
"It explains how the Committee for Medicinal Products for Veterinary Use ( CVMP ) assessed the studies performed , to reach their recommendations on how to use the medicine .","The Committee for Medicinal Products for Veterinary Use (CVMP) explains the assessment of the studies performed, to reach their recommendations on how to use the medicine.",Realistic,该句子在语法和语义上都是正确的。句子结构清晰，主语是The Committee for Medicinal Products for Veterinary Use (CVMP)，谓语是explains，宾语是the assessment of the studies performed，并且后面跟着一个目的状语从句'to reach their recommendations on how to use the medicine'，整体表达了一个合理的意思，说明兽医药品产品委员会解释了进行的研究评估，以提出关于如何使用该药品的建议。,30,0
"But as the French embody a Zen-like state of blase when it comes to athletics try finding a Nautilus machine in Paris , my fellow conventioners were having none of it .","But when it comes to athletics, try finding a Nautilus machine in Paris, as the French embody a Zen-like state of blase, my fellow conventioners were not having any of it.",Grammatical error,这个句子的语法结构有些混乱。首先，'my fellow conventioners were not having any of it'这部分与前文没有清晰的逻辑联系，导致语义不明确。其次，'try finding a Nautilus machine in Paris' 应该使用'尝试在巴黎找到一台Nautilus健身器械'来保持句子的流畅性。另外，'as the French embody a Zen-like state of blase'这个短语与前文的关系也不够明确，可能需要重新组织句子结构。,32,1
"Haney watched the small but wiry man slip out the door quickly and silently , and felt relieved to see that nobody else seemed to notice his departure .","The small but wiry man slipped out the door quickly and silently, and Haney felt relieved because it seemed that nobody else noticed his departure.",Realistic,句子在语法和语义上都是正确的。主语动作描述清晰，符合逻辑顺序，没有明显的语法错误或逻辑矛盾。,29,0
The European Union gave the talks a boost as well on Friday by pledging to provide $ 3.6 billion a year over the next three years to help poorer countries adapt to the impact of climate change -- from coping with flood and drought to avoiding deforestation .,"The European Union also boosted the talks on Friday by pledging to provide $3.6 billion a year over the next three years to help poorer countries adapt to the impact of climate change, ranging from coping with flood and drought to avoiding deforestation.",Realistic,该句子在语法和语义上均正确。句子结构清晰，主语为The European Union，谓语为boosted，宾语为the talks，并通过介词短语by pledging to provide...对boosted进行方式状语说明。句子后半部分详细说明了资金用途和目标，没有发现语法错误或逻辑矛盾。,48,0
Today should be interesting as people realize how hard life is going to be here for a while .,Today should be found interesting by people as they realize how hard life is going to be here for a while.,Realistic,这句话在语法和语义上都是正确的。它表达了一种观点，即当人们意识到生活将会变得艰难时，他们应该觉得今天很有趣。虽然这种表述可能有些抽象，但它并没有违反常识或逻辑，也没有语法错误。,19,0
"Put more simply , GOP candidates for president are looked on more kindly by voters than Republican candidates for the Senate when the prisoner 's dilemma is more severe .","Put more simply, voters look on GOP candidates for president more kindly than Republican candidates for the Senate when the prisoner's dilemma is more severe.",Realistic,这句话在语法和语义上都是正确的。'Put more simply' 是一个用来简化之前所述内容的常用表达方式。'look on...more kindly' 意味着对某事物持有较为积极的态度。句子中的 'GOP candidates for president' 和 'Republican candidates for the Senate' 是具体政治层面的比较，而 'prisoner's dilemma is more severe' 暗示了一个情况下决策的复杂性增加。整个句子表达了当囚徒困境更为严重时，选民对总统候选人比对参议院候选人有更积极的态度，这在逻辑上是通顺的。,30,0
"Moreover , conservatives argue that it 's Justice Elena Kagan who has an ethical issue , not Scalia and Thomas .","Moreover, conservatives argue that Justice Elena Kagan, not Scalia and Thomas, has an ethical issue.",Realistic,这句话在语法和语义上都是正确的。句子使用了Moreover来引出进一步的论点，表明保守派认为Elena Kagan法官存在伦理问题，而不是Scalia和Thomas。这个句子没有明显的语法错误，也没有违反常识或逻辑。,21,0
"Now , only one local ringer remains : 64-year-old Derek Hammond .","Now, only one local ringer remains: 64-year-old Derek Hammond is the one remaining.",Realistic,句子在语法和语义上都是正确的。句子描述了一个情况，即只剩下一位本地的挑战者，64岁的Derek Hammond是唯一剩下的人。句子使用了正确的时态和结构，没有逻辑上的矛盾或违反常识。,12,0
"Seven member states are covered by the project : Belgium , France , Germany , Greece , Italy , the Netherlands and the United Kingdom .","The project covers seven member states: Belgium, France, Germany, Greece, Italy, the Netherlands, and the United Kingdom.",Realistic,句子在语法和语义上都是正确的。使用了正确的冒号来列举项目，并且列举的国家成员语法形式一致。,26,0
"When offered a free trip from the Bronx , Wedtech 's home , to Washington , D.C. , by one of Wedtech 's principals , he tells the reader , `` mindful of accepting anything of value from those I was writing about , I declined . ``","When a free trip from the Bronx, Wedtech's home, to Washington, D.C., was offered by one of Wedtech's principals, he tells the reader, `` mindful of accepting anything of value from those I was writing about, I declined. ''",Realistic,这句话在语法和语义上都是正确的。句子使用了正确的时态和语态，表达了作者在道德考量下拒绝了从Wedtech公司相关人员提供的免费旅行。句子结构清晰，没有语法错误，且符合常识和逻辑。,48,0
They focused on chromosome 17 .,Chromosome 17 was focused on by them.,Grammatical error,句子的主语和谓语之间缺少了适当的连接词，使得句子读起来不够流畅。正确的表达应该使用被动语态的完整形式，例如：'Chromosome 17 was the focus of their study.' 或者如果想要保持原句的简洁性，可以改为 'They focused on Chromosome 17.',6,1
"One writer , signing his letter as `` Red-blooded , balanced male , `` remarked on the `` frequency of women fainting in peals , `` and suggested that they `` settle back into their traditional role of making tea at meetings . ``","One writer, signing his letter as 'Red-blooded, balanced male,' remarked that the 'frequency of women fainting in peals' was notable, and he suggested that women should 'settle back into their traditional role of making tea at meetings.'",Realistic,这句话在语法和语义上都是正确的。尽管句子中的观点可能反映了个别人的性别偏见，但这并不影响句子的语法结构和表达意思的清晰性。从语法角度看，句子使用了正确的时态和语法结构，且语义表达清晰。,44,0
"At first , we were unfazed .","At first, nothing fazed us.",Realistic,"句子在语法和语义上都是正确的。'At first, nothing fazed us.'这句话的意思是'起初，没有什么事情让我们感到不安或惊讶。'，语法结构没有问题，符合常用的英语表达。",7,0
"Except for the gas tank at Hustead 's Towing Service exploding and burning in downtown Berkeley , things here are quite peaceful .","Except for someone causing the gas tank at Hustead's Towing Service to explode and burn in downtown Berkeley, things here are quite peaceful.",Realistic,这句话在语法上是正确的，使用了except for引导的让步状语从句，主句描述了除了提到的特定事件之外，其他方面是平静的。在语义上，这句话表达了即使在伯克利市中心发生了气体罐爆炸事件，但除此之外，其他地方仍然很平静。这个句子没有违反常识或逻辑上的矛盾。,23,0
Executes the instructions in a file sequentially .,The instructions in a file are executed sequentially.,Realistic,句子在语法和语义上都是正确的。'The instructions in a file'指的是文件中的指令，'executed sequentially'表示这些指令是按顺序执行的，这在计算机编程和文件处理中是常见的情况，符合逻辑和常识。,8,0
"However , the announcement of a news conference to discuss it , which did not disclose details of the find , generated widespread speculation on the Internet that the report would disclose the discovery of extraterrestrial life .","However, the people did not disclose details of the find in the announcement of a news conference to discuss it, which generated widespread speculation on the Internet that the report would reveal the discovery of extraterrestrial life.",Realistic,该句子在语法和语义上均正确。句子使用了正确的时态和语法结构，表达了人们在新闻发布会的公告中没有透露发现的细节，这导致了互联网上关于报告将揭示外星生命发现的广泛猜测。句子没有逻辑矛盾，也没有违反常识。,38,0
There were relatively few cases reported of attempts to involve users in service planning but their involvement in service provision was found to be more common .,"Relatively few attempts to involve users in service planning were reported, but it was found that their involvement in service provision was more common.",Realistic,该句子在语法和语义上均正确。句子使用了相对较少的词汇('Relatively few')来描述在服务规划中涉及用户的尝试并不多见，而后面提到用户在服务提供中的参与更为常见，这符合逻辑，没有语法错误，也没有违反常识。,27,0
"Despite that , when the Johns Hopkins scientists compared the gene they had found in the human cancer cells with the Mr. Levine 's p53 gene they found the two were identical ; it turned out that in Mr. Levine 's cancer studies , he had unknowingly been observing a damaged form of p53 -- a cancer-suppressing gene .","Despite that, when the Johns Hopkins scientists compared the gene in human cancer cells with Mr. Levine's p53 gene, they found the two were identical; it turned out that in Mr. Levine's cancer studies, he had unknowingly been observing a damaged form of p53 -- a gene that suppresses cancer.",Realistic,该句子在语法和语义上都是正确的。句子使用了合适的时态和语态，表达了一个科学发现的过程，没有出现逻辑矛盾或违反常识的情况。,59,0
I could see the flames from San Francisco from my house across the bay .,The flames from San Francisco could be seen from my house across the bay.,Realistic,句子在语法和语义上都是正确的。从旧金山可以看到火焰的情景在地理位置上是有可能的，如果火焰足够大，从湾区对面的房子里看到是合理的。,15,0
It is silly libel on our teachers to think they would educate our children better if only they got a few thousand dollars a year more .,People are silly to libel our teachers by thinking they would educate our children better if only they got a few thousand dollars a year more.,need check,need check,27,1
"To the extent that potential Republican candidates and their financial backers realize that the congressional prisoner 's dilemma game works to their disadvantage , the Republican Party will be hindered in its attempts to field a competitive slate of congressional candidates .","To the extent that potential Republican candidates and their financial backers realize that the congressional prisoner's dilemma game works to their disadvantage, the Republican Party will hinder its attempts to field a competitive slate of congressional candidates.",Realistic,该句子在语法和语义上都是正确的。句子使用了复杂的结构，表达了潜在的共和党候选人和他们的财政支持者意识到国会议员间的囚徒困境游戏对他们不利，因此共和党将会阻碍其努力推出有竞争力的国会候选人名单。这里没有发现语法错误，也没有违反常识或逻辑矛盾。,42,0
`` This organism has dual capability . '',Dual capability is possessed by this organism.,Realistic,这个句子在语法上是正确的。'Dual capability' 意味着双重能力，而 'is possessed by this organism' 表示这种能力为这个生物体所拥有，句子结构为主语+谓语+宾语，符合英语语法规则。,8,0
"The trend was supported by the publication of better than expected economic indicators , which `` have contributed to improving market opinion in relation to the robustness of the economic recovery '' , summarised Charles Schwab 's analysts .","The publication of better than expected economic indicators supported the trend, which ""has contributed to improving market opinion in relation to the robustness of the economic recovery,"" summarised Charles Schwab's analysts.",Realistic,该句子在语法和语义上都是正确的。句子结构清晰，主语、谓语、宾语完整，并且使用了恰当的定语和从句。句子表达的意思是：经济指标好于预期，这支持了某种趋势，并且有助于改善市场对于经济复苏强劲性的看法，这是符合逻辑和常识的。,39,0
"If parents are dissatisfied with a school , they should have the option of switching to another .","If a school is dissatisfied with parents, another school should be given the option of being chosen by them.",Realistic,这句话在语法和语义上都是正确的。它表达了一个条件句，即如果一所学校对家长不满意，那么应该有另一所学校可以被这些家长选择。这个句子没有明显的语法错误，也没有违反常识或逻辑。,18,0
"The guy is off his rocker , Haney thought to himself , and looked away from those eyes .","It was thought by Haney that the guy is off his rocker, and he looked away from those eyes.",Grammatical error,句中的时态不一致。第一部分使用了过去完成时（was thought），表明这是一个过去的想法，但紧接着描述当前状态的“the guy is off his rocker”使用了现在时，造成了时态上的冲突。此外，“and he looked away from those eyes”也使用了过去时，与“is”形成了时态上的不一致。,19,1
"The discovery `` does show that in other planetary environments organisms might be able to use other elements to drive biochemistry and that the ` standard ' set of elements we think are absolutely necessary for life might not be so fixed , '' commented Charles Cockell , professor at Planetary and Space Sciences Research Institute , Open University , in Milton Keynes , United Kingdom .","Charles Cockell, professor at Planetary and Space Sciences Research Institute, Open University, in Milton Keynes, United Kingdom, commented that the discovery does show that in other planetary environments organisms might be able to use other elements to drive biochemistry and that the 'standard' set of elements we think are absolutely necessary for life might not be so fixed.",Realistic,该句子在语法和语义上都是正确的。句子结构清晰，使用了正确的时态和语态，表达了查尔斯·科克ell教授的观点，即在其他行星环境中，生物可能能够使用其他元素来驱动生物化学，而我们认为生命绝对必要的'标准'元素集合可能不是那么固定。这个观点没有违反常识或逻辑。,67,0
"I have based the syntax basically on common sense , it should not be hard for anyone .","The syntax is based basically on common sense, and it should not be hard for anyone.",Grammatical error,"The phrase 'based basically' is redundant and awkward. It would be better to use 'based' alone or 'basically based'. Additionally, the sentence could be improved for clarity by rephrasing.",18,1
"They will also tell you that even if you hate heights , you can still balloon .","It will also be told to you that even if you hate heights, you can still be ballooned.",Realistic,这句话在语法和语义上都是正确的。它表达了一个即使你害怕高度，仍然可以尝试热气球飞行的意思。这里没有明显的语法错误，也没有违反常识或逻辑。,17,0
"After this , only five exceeded the 30 games : Keilor Navas with 31 , Randall Azofeifa with 32 , Michael Barrantes with 31 , Carlos Hernandez with 36 and Jose Luis Lopez with 35 .","After this, Keilor Navas, Randall Azofeifa, Michael Barrantes, Carlos Hernandez, and Jose Luis Lopez were the only five players who exceeded 30 games: Keilor Navas played 31, Randall Azofeifa played 32, Michael Barrantes played 31, Carlos Hernandez played 36, and Jose Luis Lopez played 35.",Realistic,该句子在语法和语义上都是正确的。它清楚地列出了五个球员的名字和他们各自超过30场比赛的次数，句子结构完整，没有语法错误，也没有逻辑上的矛盾。,36,0
Saves the log with all results into an HTML file to be able to print or publish .,The user saves the log with all results into an HTML file to be able to print or publish.,Realistic,该句子在语法和语义上都是正确的。主语是'user'，谓语是'saves'，宾语是'the log with all results'，并且使用了目的状语'to be able to print or publish'来说明保存日志为HTML文件的目的。整个句子表达清晰，逻辑合理。,18,0
Scalia and Thomas dine with healthcare law challengers as court takes case,Scalia and Thomas dine with challengers of the healthcare law as the court takes the case,Realistic,该句子在语法和语义上都是正确的。Scalia和Thomas是具体的人名，可能指的是美国最高法院的法官。'Dine with'意味着与他们共进晚餐，'challengers of the healthcare law'指的是挑战医疗法律的当事人，'as the court takes the case'表明在法院受理此案的同时发生了晚餐这一事件。整个句子符合英语语法结构，没有逻辑上的矛盾。,12,0
Restraining immigration leads to anaemic growth and harms employment .,Anaemic growth is led by restraining immigration and employment is harmed.,Grammatical error,"句子的结构不够清晰，导致语义表达不明确。建议使用并列结构或从句来明确两个想法之间的关系。例如，可以改为：'Anaemic growth is led by restraining immigration, which in turn harms employment.' 这样可以更清楚地表达限制移民导致增长缓慢，进而损害就业的意思。原句中缺少这样的连接，使得两个想法显得突兀。",10,1
"Choose 203 business executives , including , perhaps , someone from your own staff , and put them out on the streets , to be deprived for one month of their homes , families and income .","203 business executives , including , perhaps , someone from your own staff , are to be chosen and put out on the streets to be deprived for one month of their homes , families and income by someone.",Grammatical error,"该句子中存在一些语法问题。首先，'including, perhaps, someone from your own staff' 这个短语应该使用破折号或者逗号进行更清晰的分隔。其次，'to be chosen and put out on the streets to be deprived' 这个短语使用了过多的 'to be' 结构，导致句子不够流畅。另外，'deprived for one month of their homes, families and income by someone' 这个短语在语法上也不太通顺，应该使用更合适的动词或短语来表达这个意思。",37,1
"Also , ringers do not always live where the bells need to be rung -- like in small , rural parishes and inner-city churches .","Also, the bells do not always need to be rung where the ringers live -- such as in small, rural parishes and inner-city churches.",Realistic,该句子在语法和语义上都是正确的。它表达了一个关于教堂钟声的实际情况，说明在某些小乡村教区和城市内的教堂，并不总是需要在钟手居住的地方敲钟。这个句子没有明显的语法错误，也没有违反常识或逻辑。,25,0
The crime is believed by some to have been the inspiration for the television show and the movie `` The Fugitive . '',Some believe the crime was the inspiration for the television show and the movie `` The Fugitive.'',Realistic,句子在语法和语义上都是正确的。主语和谓语搭配合理，句子表达的意思也符合常理，即有人相信某犯罪事件是电视剧和电影《亡命天涯》的灵感来源。,23,0
State government is more typically split along Republican-governor / Democratic-legislature lines than the reverse .,The reverse is more typically split along Republican-governor / Democratic-legislature lines than State government.,Grammatical error,句子的结构有些混乱，导致理解上的困难。比较级的用法不正确，应该是用来比较两个相同的事物，但这里似乎比较的是‘reverse’和‘State government’，这并不合理。此外，‘split along’通常需要一个直接宾语来说明是什么被分割，但这里没有清晰的宾语。正确的句子应该清晰地表达出比较的两方，并且语法结构要合理。,15,1
"Brazil 's strong economic performance and the popularity of its outgoing president , Luiz Inácio Lula da Silva , is reflected in a widely shared sense of progress .","A widely shared sense of progress reflects Brazil's strong economic performance and the popularity of its outgoing president, Luiz Inácio Lula da Silva.",Realistic,该句子在语法和语义上都是正确的。主语和谓语搭配合理，共享的进步感反映了巴西强劲的经济表现和即将离任总统路易斯·伊纳西奥·卢拉·达·席尔瓦的受欢迎程度，句子表达了一个合理的观点，没有违反常识或逻辑矛盾。,29,0
A lot of car alarms went off .,Something caused a lot of car alarms to go off.,Realistic,句子在语法和语义上都是正确的。使用了正确的时态和结构，表达了某事导致多个汽车报警器响起的情况，这在现实生活中是可能发生的。,8,0
The move signaled that the Obama administration is taking a harder line with China than Bush administration officials did just two years ago .,The Obama administration's move signaled that they are taking a harder line with China than Bush administration officials did just two years ago.,Realistic,这句话在语法和语义上都是正确的。使用了过去时态来比较奥巴马政府和布什政府在两年前的对华政策，符合历史和语境逻辑。,24,0
"Now he recalled it very clearly , and wondered what the truck driver had seen in those eyes to make him back off .","Now he remembered it very clearly, and wondered what the truck driver had seen in those eyes that made him back off.",Realistic,"句子在语法和语义上都是正确的。主语(now he)和动词(remembered, wondered)在时态和数上保持一致，且句子表达了一个清晰的逻辑关系，即回忆清晰并好奇司机的反应。",24,0
"Brakes howled and a horn blared furiously , but the man would have been hit if Phil had n't called out to him a second before .","Brakes howled and a horn blared furiously, but the man would have hit Phil if he had not called out to him a second before.",Realistic,这句话在语法和语义上都是正确的。句子描述了一个场景，其中刹车尖叫和喇叭猛烈响起，但由于主人公在最后一刻喊出了警告，那个人才没有撞到Phil。这句话没有语法错误，也没有违反常识或逻辑。,27,0
"If you were not an effective crook , you found yourself out in the cold , a fate that eventually befell Mr. Mariotta , the firm 's semiliterate `` minority `` person .","If you were not an effective crook, you would find yourself out in the cold, a fate that eventually befell Mr. Mariotta, the firm's semiliterate 'minority' person.",Realistic,这句话在语法和语义上都是正确的。使用了虚拟语气（If you were not...），表达了假设的情况。句子的意思是，如果你不是一个有效的骗子，你最终会处于困境，这种命运最终也降临到了公司那位半文盲的'少数族裔'人员Mr. Mariotta身上。尽管句子中包含了对某人的负面评价，但这并不影响句子的语法正确性。,33,0
Alimta is not recommended for use in patients with moderate or severe kidney problems .,Doctors do not recommend using Alimta in patients with moderate or severe kidney problems.,Realistic,该句子在语法和语义上都是正确的。使用了正确的时态和语气，表达了医生通常不会推荐在患有中度或重度肾脏问题的患者中使用Alimta（一种药物）的建议。这符合医学建议的常规表达方式。,15,0
Haney had n't given it much thought at the time .,It hadn't been given much thought by Haney at the time.,Realistic,这句话在语法上是正确的，使用了过去完成时态，表示在过去某个时间点之前，汉尼没有对某事给予很多考虑。句子结构清晰，语义表达也符合逻辑。,11,0
Iraqi Oil Ministry reaches deals with 10 foreign oil companies,Deals are reached with 10 foreign oil companies by the Iraqi Oil Ministry,Grammatical error,句子中的介词使用不正确，应该使用介词'with'来表示与多方进行交易，但是这里缺少了表示多方的复数形式。正确的表达应该是'-deals are reached with 10 foreign oil companies-'。另外，为了清晰起见，通常会在这样的句子中加入一些额外的信息，如'the Iraqi Oil Ministry has reached deals with 10 foreign oil companies.',10,1
They do at least come around to saying that the courts might want to end `` rigid affirmative action programs . ``,"The courts might want to end `` rigid affirmative action programs, '' they at least come around to saying.",Grammatical error,"句中的``they at least come around to saying''部分语法上不正确，应该使用‘’at least they come around to saying,’’或者‘’they at least come around to say,’’来保持语法一致性。此外，如果引用的部分是直接引语，那么应该使用引号。",22,1
I could also see the clouds across the bay from the horrible fire in the Marina District of San Francisco .,The clouds across the bay could also be seen from the horrible fire in the Marina District of San Francisco by me.,Grammatical error,句子的结构较为笨拙，'by me'放置在句尾不太自然，通常情况下，观察者应该放在句子的前面。此外，'horrible fire'这个短语在句子中的使用可能会让人感到有些冗余，因为通常不会用'horrible'来描述一个可以从远处看到的火。应该使用更具体的描述，比如'intense'或者'severe'。,21,1
No student should be permitted to be graduated from elementary school without having mastered the 3 R 's at the level that prevailed 20 years ago .,No student should permit any student to graduate from elementary school without having mastered the 3 R 's at the level that prevailed 20 years ago.,Realistic,这句话在语法和语义上都是正确的。它表达了一个观点，即任何学生都应该在掌握20年前水平的‘3R’（即阅读、写作和算术）之后才能从小学毕业。这个句子没有明显的语法错误，也没有违反常识或逻辑。,27,0
Two American companies reached deals for fields auctioned in June .,Deals for fields auctioned in June were reached by two American companies.,Realistic,句子在语法和语义上都是正确的。主语Deals，谓语were reached，宾语为two American companies，且句子表达的意思清晰，没有逻辑错误。,11,0
Was 300 ft. out on a pier in San Rafael .,I was 300 ft. out on a pier in San Rafael.,Realistic,句子使用了正确的时态和语法结构，表达了说话者在圣拉斐尔的一个码头上走出了300英尺。没有发现语法错误或逻辑矛盾。,11,0
The wider Standard &amp; Poor 's 500 has itself advanced by 0.37 % ( 4.06 points ) to 1 106.41 points .,"The Standard & Poor's 500 index, which is broader, has advanced itself by 0.37% (4.06 points) to 1,106.41 points.",Grammatical error,句中的“has advanced itself”使用了不恰当的反射代词“itself”，因为指数不能自己“推进”自己，应该使用“has advanced”或“gained”。,24,1
"In patients who had received chemotherapy in the past , the average survival time was 8.3 months with Alimta , compared with 7.9 months with docetaxel .","Patients who had received chemotherapy in the past had an average survival time of 8.3 months with Alimta, compared with 7.9 months with docetaxel.",Realistic,该句子在语法和语义上都是正确的。句子使用了比较结构，合理地表达了两种治疗方法对生存时间的影响。,27,0
"More than 30 matches in Spain have Gerard Piqué ( 37 ) , Sergio Busquets ( 36 ) , Santiago Santi Cazorla ( 32 ) , Alvaro Arbeloa ( 31 ) and Raul Albiol ( 31 ) .","Gerard Piqué (37), Sergio Busquets (36), Santiago Santi Cazorla (32), Alvaro Arbeloa (31), and Raul Albiol (31) have played in more than 30 matches in Spain.",Realistic,该句子在语法和语义上都是正确的。它列出了几个球员的名字和年龄，并陈述了他们在西班牙参加了超过30场比赛，这在足球统计上是有可能的，没有语法错误，也没有逻辑上的矛盾。,38,0
Mr. Hammond worries that old age and the flightiness of youth will diminish the ranks of the East Anglian group that keeps the Aslacton bells pealing .,"Mr. Hammond worries that old age and the flightiness of youth will actively diminish the ranks of the East Anglian group, which keeps the Aslacton bells pealing.",Realistic,该句子在语法和语义上都是正确的。主语Mr. Hammond担忧年老和年轻人的浮躁会主动减少东安格利亚团体的成员数量，定语从句which keeps the Aslacton bells pealing正确描述了这个团体保持阿斯拉克顿的钟声持续响起的特征。整个句子表达清晰，没有语法错误，也没有逻辑上的矛盾。,27,0
I ve looked closely to maxima and maple s syntax so they look very similar .,"Maxima and Maple's syntax have been looked closely at by me, so they appear very similar.",Grammatical error,句中的“looked closely at by me”在语法上不够准确，应使用被动语态的完成时，即“have been closely looked at by me”来保持句子的一致性。此外，'Maxima and Maple' 如果指的是两个软件，通常需要明确指出，例如使用“the syntax of Maxima and Maple”。,16,1
Citigroup also plans to raise cash on the capital market to free itself from its liabilities with the state .,Citigroup also plans to raise cash on the capital market to free itself from the liabilities it has with the state.,Realistic,该句子在语法和语义上都是正确的。句子使用了正确的时态和结构，表达了Citigroup计划通过在资本市场上筹集资金来摆脱其对国家的负债。这符合商业运作和财务策略的常识。,20,0
"Dr. Vogelstein hopes soon to isolate one on chromosome 18 , also involved in colon cancer .","One on chromosome 18, also involved in colon cancer, is hoped to be isolated soon by Dr. Vogelstein.",Realistic,句子在语法和语义上都是正确的。主语是'marker on chromosome 18'（染色体18上的标记），它也被暗示与结肠癌有关。'is hoped to be isolated soon'表示人们希望这个标记能被Dr. Vogelstein很快分离出来。整个句子结构清晰，表达的意思也符合科学研究的语境。,17,0
"Still , Friday featured the same sort of verbal fireworks that have dominated the talks for the past week .","Still, the same sort of verbal fireworks that have dominated the talks for the past week featured Friday.",Realistic,句子在语法和语义上都是正确的。'Still'用于表示尽管有前面的情况，后面的情况仍然存在；'the same sort of verbal fireworks that have dominated the talks for the past week'指出了过去一周内主导谈话的同种类型的言辞激烈场面；'featured Friday'意味着这种场面在周五仍然突出。整个句子表达了一个连贯的意思，没有语法错误，也不违反常识。,20,0
"`` That makes it very peculiar , though it falls short of being some form of truly ` alien ' life , '' commented Paul C. W. Davies of Arizona State University , a co-author of the report appearing in Thursday 's online edition of the journal Science .","Paul C. W. Davies of Arizona State University, a co-author of the report appearing in Thursday's online edition of the journal Science, commented, 'That makes it very peculiar, though it falls short of being some form of truly `alien' life.'",Realistic,该句子在语法和语义上都是正确的。句子结构清晰，使用了合适的引号和逗号，表达了作者的观点，没有违反常识或逻辑。,49,0
"Ten shirt-sleeved ringers stand in a circle , one foot ahead of the other in a prize-fighter 's stance , each pulling a rope that disappears through a small hole in the high ceiling of the ringing chamber .","A circle is formed by ten shirt-sleeved ringers standing, with one foot ahead of the other in a prize-fighter's stance, while each rope is pulled by them through a small hole in the high ceiling of the ringing chamber.",Realistic,该句子在语法和语义上都是正确的。它形象地描述了一个由十个人组成的圆圈，这些人穿着衬衫，站在拳击手的姿态中，一只脚在前，同时每个人都在通过钟楼天花板上的小孔拉绳子。句子没有明显的语法错误，也没有违反常识或逻辑。,39,0
What accounts for the results of recent decades ?,The results of recent decades are accounted for by what?,Realistic,这句话在语法上是正确的，是一个疑问句，询问过去几十年的结果是由什么导致的，语义上表达清晰，没有逻辑矛盾。,9,0
"It was the same bar , and it was two weeks later -- Saturday night , when he had an excuse to drink heavier than usual .","He went to the same bar, and it was two weeks later -- Saturday night, when he had an excuse to drink heavier than usual.",Realistic,句子在语法和语义上都是正确的。使用了正确的时态，并且句子表达了一个合理的情境，即他在两周后的周六晚上去了同一个酒吧，并且那天晚上他有了比平时喝得更多的借口。,27,0
"I was just sitting down to meet with some new therapy clients , a couple , and the building started shaking like crazy .","I was just sitting down to meet some new therapy clients, a couple, when the building started shaking like crazy.",Realistic,这句话在语法和语义上都是正确的。它描述了作者在准备与新客户见面时，建筑物开始疯狂摇晃的情况。句子结构完整，没有语法错误，且符合常理。,24,0
Areas that are made of ` fill ' liquefy .,Areas make 'fill' liquefy.,Grammatical error,"The word 'fill' should be either a noun or a verb in its correct form. The phrase 'make 'fill' liquefy' is not grammatically correct. It seems like there is a missing noun or an unclear context. To correct this, one might say 'Areas can make the fill material liquefy' if the intent is to describe how certain areas can cause a substance to liquefy.",10,1
"The three of us stopped breathing for a moment , and then when it kept on coming we lunged for the doorway .","For a moment, the three of us were breathless, and then we lunged towards the doorway as it kept on coming.",Realistic,这句话在语法和语义上都是正确的。描述了三个人在某一刻感到喘不过气来，随后向门口冲去的情景。没有发现语法错误，也没有违反常识或逻辑。,23,0
"They suffered from malnutrition , chest diseases , cardiovascular disorders , skin problems , infectious diseases and the aftereffects of assaults and rape .","Malnutrition, chest diseases, cardiovascular disorders, skin problems, infectious diseases, and the aftereffects of assaults and rape afflicted them.",Realistic,该句子在语法和语义上都是正确的。使用了并列结构列举了一系列的疾病和问题，这些都是可能影响人的健康和福祉的。,24,0
"With that authority , of course , goes an unambiguous accountability .","An unambiguous accountability is something that goes with that authority, of course.",Realistic,句子在语法和语义上都是正确的。'An unambiguous accountability'指一个明确的问责制，与前面的'that authority'（那个权力）相呼应，表达了权力与责任相对应的逻辑关系，符合常识和英语表达习惯。,12,0
"If they were , they arguably fell under code 's Canon 4C , which states , `` A judge may attend fund-raising events of law-related and other organizations although the judge may not be a speaker , a guest of honor , or featured on the program of such an event . ''","If they attended fund-raising events, they arguably came under Code's Canon 4C, which states, 'A judge may attend fund-raising events of law-related and other organizations although the judge may not be a speaker, a guest of honor, or featured on the program of such an event.'",Realistic,这句话在语法和语义上都是正确的。它引用了一个具体的法规（Code's Canon 4C），并解释了法官可以参加筹款活动，但在活动中不能担任演讲者、荣誉嘉宾或节目中的重点人物。句子结构清晰，没有语法错误，也没有逻辑上的矛盾。,53,0
