sentence,mut_sentence,check,reason,tokens.num,mut.error
I think I can manage one more favor for you `` .,I believe I can manage to do one more favor for you.,Realistic,句子在语法和语义上都是正确的。'I believe I can manage to do one more favor for you.'这句话表达了说话者相信自己能够再次为对方提供帮助的意愿，句子结构完整，没有语法错误，也符合日常交流的逻辑。,12,0
"In contrast , patients whose cancer was affecting squamous cells had shorter survival times if they received Alimta .","In stark contrast, patients whose cancer was affecting squamous cells typically had shorter survival times if they received Alimta.",Realistic,该句子在语法和语义上都是正确的。使用了合适的时态和语态，表达了对比之意，说明了如果癌症影响的是鳞状细胞的患者接受了Alimta治疗，他们的生存时间通常会更短。句子没有违反常识或逻辑上的矛盾。,19,0
I just felt another aftershock a few seconds ago .,I merely felt another aftershock just a few seconds ago.,Realistic,句子在语法和语义上都是正确的。'merely'表示仅仅是，'felt'表示感觉到，'another aftershock'表示又一次的余震，'just a few seconds ago'表示几秒钟前，这些词汇和结构都符合英语语法和表达习惯。,10,0
This document is a summary of the European Public Assessment Report ( EPAR ) .,This comprehensive document serves as a summary of the official European Public Assessment Report (EPAR).,Realistic,该句子在语法和语义上都是正确的。'This comprehensive document'指代一个详尽的文件，'serves as a summary of'表示这个文件的作用是作为摘要，'the official European Public Assessment Report (EPAR)'指明了摘要所对应的具体报告，符合逻辑和语法规则。,15,0
"`` Yes , yes `` , he muttered impatiently .","Yes, yes, he muttered in a tone of impatience.",Realistic,"句子在语法和语义上都是正确的。'Yes, yes,' 是表示急躁情绪时的重复用语，'muttered in a tone of impatience' 描述了他的语气，符合情景描述。",10,0
"However , the announcement of a news conference to discuss it , which did not disclose details of the find , generated widespread speculation on the Internet that the report would disclose the discovery of extraterrestrial life .","However, the unexpected announcement of a news conference to discuss it, which did not disclose any details of the find, generated widespread speculation across the Internet that the upcoming report might disclose the discovery of extraterrestrial life.",Realistic,该句子在语法和语义上均正确。句子使用了正确的时态和语法结构，表达了因为一个未透露具体细节的新闻发布会公告而引发了互联网上关于可能宣布发现外星生命的广泛猜测，这符合逻辑和常识。,38,0
A faint crease appeared between the man 's eyebrows .,"A faint, noticeable crease appeared between the man's eyebrows.",Realistic,"句子在语法和意义上都是正确的。'A faint, noticeable crease' 描述了一个既不明显也不完全难以察觉的皱纹，这样的描述在语义上是合理的。'appeared between the man's eyebrows' 正确地描述了皱纹出现的位置。",10,0
5:09 a.m .,It is 5:09 a.m. right now.,Realistic,句子使用了正确的现在时刻表达方式，语法和语义均无错误。,3,0
"`` It was extraordinarily satisfying , `` says Dr. Knudson , now at Fox Chase Cancer Research Center in Philadelphia .","It was extraordinarily and unexpectedly satisfying, says Dr. Knudson, now a researcher at Fox Chase Cancer Research Center in Philadelphia.",Realistic,该句子在语法和语义上都是正确的。使用了形容词短语「extraordinarily and unexpectedly satisfying」来形容某事物，并且引用了Dr. Knudson的话，说明了他是Fox Chase Cancer Research Center的研究员，句子结构清晰，表达合理。,21,0
"The New York Stock Exchange closed with no particular heading on Friday , in a market torn between better than expected indicators in the United States and a strengthening dollar : the Dow Jones gained 0.63 % but the NASDAQ dropped 0.03 % .","The New York Stock Exchange closed with no clear heading on Friday, in a market that was divided between better than anticipated indicators in the United States and a surging dollar: the Dow Jones gained 0.63 % while the NASDAQ slipped by 0.03 %.",Realistic,该句子在语法和语义上都是正确的。它描述了纽约证券交易所周五的收盘情况，提到了美国经济指标好于预期和美元升值之间的市场分歧，同时给出了道琼斯工业平均指数和纳斯达克指数的具体涨跌百分比，这在逻辑上是通顺的，并且没有语法错误。,44,0
"With that authority , of course , goes an unambiguous accountability .","With that authority, naturally, also comes an unambiguous accountability.",Realistic,句子在语法和语义上都是正确的。'With that authority'表示具有某种权力，'naturally'表示自然地，'also comes an unambiguous accountability'说明权力伴随着明确的问责，整个句子结构清晰，表达合理。,12,0
This test was the first to predict reliably whether an individual could expect to develop cancer .,This particular test was the initial one to predict reliably whether an individual might expect to eventually develop cancer.,Realistic,这句话在语法和语义上都是正确的。它表达了一个特定的测试是首个可以可靠预测一个人是否最终可能发展成癌症的测试。句子结构完整，没有明显的语法错误，也没有违反常识或逻辑。,17,0
He wondered how he got tied up with this stranger .,He idly wondered how he had got tied up with this complete stranger.,Realistic,句子在语法和语义上都是正确的。使用了正确的时态，表达了合理的想法。,11,0
"The advantage , obviously , consists in the fact that the players will begin the following phase of the Championship without cards that could threaten their participation in a future game .",The clear advantage lies in the fact that the players will start the subsequent phase of the Championship without any cards that might potentially threaten their participation in a future game.,Realistic,该句子在语法和语义上都是正确的。句子表达的意思是：明显的优势在于球员可以在接下来的锦标赛阶段开始时没有任何可能会威胁到他们未来比赛参与的牌（指红黄牌警告）。句子结构清晰，没有语法错误，且符合逻辑和常识。,32,0
"Cerenia is an anti-emetic , this means that it stops vomiting .","Cerenia is a highly effective anti-emetic, which means that it effectively stops vomiting.",Realistic,句子在语法和语义上都是正确的。使用了正确的时态和语态，且句子表达的意思符合逻辑，没有违反常识。,12,0
The issue centres on the sale of mortgage securities .,The main issue revolves around the sale of mortgage securities.,Realistic,句子在语法和语义上都是正确的。主语是'The main issue'，谓语是'revolves around'，宾语是'the sale of mortgage securities'。整个句子结构清晰，表达的意思是关于抵押证券销售的议题是主要的焦点，这符合语义逻辑。,10,0
"He made the mistake of answering in an offhand way , and instantly realized that his skepticism must have showed in his face or voice .","He made the serious mistake of answering too casually in an offhand way, and only then did he instantly realize that his deep skepticism must have clearly showed on his face or in his voice.",Grammatical error,句中存在冗余表达，'answering too casually' 与 'in an offhand way' 意义重复，同时 'only then did he instantly realize' 中的 'only then' 与 'instantly' 在时间逻辑上存在矛盾。,26,1
Sometimes the bribed became partners in the company .,Sometimes the bribed even became partners in the company.,Realistic,句子在语法和语义上都是正确的。'Sometimes the bribed even became partners in the company.'这句话表达的是一种可能性，即有时候接受贿赂的人甚至可能成为公司的合伙人，这在现实世界中是可能发生的，尽管这种行为是不道德的。,9,0
"When functioning normally , they make proteins that hold a cell 's growth in check .","When functioning normally, they continuously make proteins that effectively hold a cell's growth in check.",Realistic,该句子在语法和语义上都是正确的。它在描述细胞在正常功能状态下持续制造能够有效控制细胞生长的蛋白质。句子结构清晰，没有语法错误，且内容符合生物学常识。,16,0
"In a landmark 1966 ruling , the United States Supreme Court overturned the conviction of a Cleveland osteopath , Dr. Sam Sheppard , for the murder of his wife , saying in its decision , Sheppard v. Maxwell , that there was a `` carnival atmosphere at trial '' because of the news media .","In a pivotal 1966 legal ruling, the United States Supreme Court reversed the conviction of a Cleveland-based osteopath, Dr. Sam Sheppard, in the high-profile murder of his wife, noting in its landmark decision, Sheppard v. Maxwell, that a 'carnival-like atmosphere' prevailed during the trial due to intense news media coverage.",Realistic,该句子在语法和语义上均正确。它提到了一个具体的历史事件，包括人物、时间和地点，并且使用了正确的法律术语。句子描述了美国最高法院在Sheppard v. Maxwell案件中的一个重要裁决，指出了由于新闻媒体的广泛报道，审判过程中存在‘狂欢节般的气氛’。这符合历史事实，没有语法错误，也没有逻辑矛盾。,55,0
"As for the ride back to camp , our pilot and all the other French-speaking passengers clambered into the chase car .","As for the ride back to camp, our experienced pilot and all the other French-speaking passengers eagerly clambered into the chase car.",Counterintuitive,句子中的'our experienced pilot'和'all the other French-speaking passengers'一起'clambered into the chase car'在语义上不合理。一般而言，飞行员不会与乘客一起乘坐追逐车辆回营地，这违反了常识。,22,1
I want to study your landlord 's habits and movements first .,I really want to carefully study your landlord's habits and movements first.,Realistic,句子在语法和语义上都是正确的。动词短语 'want to' 表达了意愿，'carefully study' 是合理的动作，而 'your landlord's habits and movements' 作为宾语，表达了想要了解的对象。整个句子没有语法错误，也没有逻辑上的不合理之处。,12,0
"Back then , scientists had no way of ferreting out specific genes , but under a microscope they could see the 23 pairs of chromosomes in the cells that contain the genes .","Back then, scientists had no reliable method of ferreting out specific genes, yet under a powerful microscope they could visualize the 23 pairs of chromosomes within the cells that contain those genes.",Realistic,该句子在语法和语义上都是正确的。它使用了过去时态来描述过去科学家们的情况，并且表达了他们在没有可靠方法的情况下，仍然能够通过强大的显微镜观察到包含那些基因的细胞内的23对染色体。句子没有明显的语法错误，也没有违反常识或逻辑。,33,0
"There is no sign that you bothered to consider the inverse of your logic : namely , that mental illness and substance abuse might be to some degree consequences rather than causes of homelessness .","There is absolutely no sign that you have bothered to even consider the inverse of your logic: namely, that mental illness and substance abuse might, to some extent, be consequences rather than causes of homelessness.",Realistic,该句子在语法和语义上都是正确的。句子使用了正确的时态和语法结构，表达了一个观点，即精神疾病和物质滥用可能是无家可归的结果，而不是原因。这个观点没有违反常识或逻辑，因此是合理的。,35,0
"But it was seen as an important advance in a negotiation that is running out of time , with more than 100 world leaders arriving in Copenhagen next week .","But it was widely seen as a crucial advance in a negotiation that is rapidly running out of time, with over 100 world leaders scheduled to arrive in Copenhagen within the following week.",Realistic,该句子在语法和语义上均正确。主语为it，谓语动词为was seen，宾语为a crucial advance，后接介词短语in a negotiation作定语修饰advance。从句that is rapidly running out of time修饰negotiation，表明谈判的时间紧迫。with引导的伴随状语表明有超过100位世界领导人将在接下来的一周内抵达哥本哈根，这与句子主旨相符，没有逻辑矛盾。,30,0
"This time , it just got stronger and then the building started shaking violently up and down as though it were a child 's toy block that was being tossed .","This time, it suddenly got stronger and then the building began shaking violently up and down, as if it were a child's small toy block that was being roughly tossed.",Realistic,这句话在语法和语义上都是正确的。它使用了比喻手法，形象地描述了建筑物在震动中的状态，像是一个孩子粗鲁地抛掷的小积木。句子结构完整，没有语法错误，且符合常理，因为地震或其他原因导致的震动可以被描述为剧烈的上下摇晃。,31,0
"In practice , it ends up being equated with a `` self-expression `` that encourages the youngsters ' `` self-esteem . ``","In practice, it often ends up being equated with a form of `` self-expression '' that actively encourages the youngsters' `` self-esteem.''",Realistic,该句子在语法和语义上都是正确的。使用了引号来标示特定的术语，表达了作者对实践中的某种现象的批判性思考。,22,0
"The scammers themselves were garden-variety low lifes , conspicuous consumers who wanted big houses , Mercedes cars , beautiful women , expensive clothes .","The scammers themselves were garden-variety low lifes, conspicuously indulging in the desire for big houses, luxurious Mercedes cars, beautiful women, and pricey clothes.",Realistic,该句子在语法和语义上都是正确的。句子使用了恰当的词汇和语法结构，表达了诈骗者身份和他们的欲望。,24,0
kalgebra 's console is useful as a calculator .,kalgebra's console is extremely useful as a calculator.,Realistic,句子在语法和语义上都是正确的。'kalgebra's console'指的可能是一个名为kalgebra的计算器或数学软件的命令行界面，它被描述为在作为计算器使用时非常有用，这在实际情境中是合理的。,9,0
In France ? ? ! ! ``,"In beautiful France, supposedly, huh! Wow!",Realistic,"这句话是一个带有感叹语气的句子，表达了对法国美丽景色的赞叹。语法上没有错误，语义上也符合表达美好情感的场景。'supposedly, huh!' 是口语中表达对某事确认或赞同的语气词，'Wow!' 是惊叹词，表达强烈的情感反应。",7,0
"In the tower , five men and women pull rhythmically on ropes attached to the same five bells that first sounded here in 1614 .","In the ancient tower, five strong men and women pull rhythmically on the sturdy ropes attached to the identical five bells that first tolled here in the year 1614.",Realistic,该句子在语法和语义上均正确。主语、谓语、宾语完整，且句子表达了一个符合逻辑的场景，没有违反常识或历史常识。,25,0
The man with the clipboard represented a halfhearted attempt to introduce a bit of les sportif into our itinerary .,"The man, holding a clipboard, represented a halfhearted attempt to introduce a bit of les sportif into our itinerary.",Realistic,这句话在语法和语义上都是正确的。主语'The man'后面跟着一个现在分词短语'holding a clipboard'作为状语，描述了这个男人拿着写字板的样子。动词'represented'在这里可以理解为象征或代表的意思，表达了这个人象征着我们行程中试图引入一些轻松的运动元素，但却是半心半意的。整个句子没有语法错误，也没有违反常识或逻辑。,20,0
"I have seen one or two men die , bless them .","I have occasionally seen one or two men die, bless them.",Realistic,这句话在语法和语义上都是正确的。'Occasionally seen one or two men die' 表示偶尔看到一两个人去世，'bless them' 是一种表达同情和祝福的方式，这在英语中是常见的。,12,0
"Over 100 participants from the main interest groups attended and debated issues such as the role of key actors including public authorities , social partners , voluntary and community organisations as well as service users .","Over 100 participants from the main interest groups actively attended and thoroughly debated issues such as the role of key actors including public authorities, social partners, voluntary and community organisations as well as service users.",Realistic,该句子在语法和语义上都是正确的。句子结构清晰，主语和谓语搭配合理，使用了恰当的并列结构列举了不同类型的参与者，并且语义表达清晰，没有逻辑矛盾或违反常识的地方。,36,0
"Frankly , the market is very calm , observes Mace Blicksilver of Marblehead Asset Management .","Frankly, the market is surprisingly very calm, observes Mace Blicksilver of Marblehead Asset Management.",Realistic,这句话在语法和语义上都是正确的。'Frankly' 是一个副词，用来引入坦率的陈述；'is surprisingly very calm' 描述市场的状态，语法结构没有问题，而且意思通顺，表达了观察者对市场平静状态的惊讶。,16,0
"Coming home from work , he was startled to see a police car parked in front of the apartment building .","Coming home wearily from work, he was startled to see a police car parked right in front of the apartment building.",Realistic,句子在语法和语义上都是正确的。使用了现在分词短语「Coming home wearily from work」作为伴随状语，描述了主语「he」的状态，并且主句「he was startled to see a police car parked right in front of the apartment building」表达了主语看到警察车时的情感反应，整个句子逻辑清晰，没有语法错误。,21,0
"A series of 5,000 or so changes is a `` peal `` and takes about three hours .","A substantial series of approximately 5,000 changes is considered a `` peal '' and typically takes around three hours.",Realistic,"该句子在语法和语义上都是正确的。使用了合适的词汇和语法结构描述了一个过程，即一系列大约5,000个变化被认为是一个‘peal’，并且通常需要大约三个小时。句子没有明显的语法错误，也没有违反常识或逻辑。",18,0
How has Alimta been studied ?,In what ways has Alimta been studied?,Realistic,句子在语法和语义上都是正确的。'In what ways' 是一个合理的提问方式，询问某物（在这里是Alimta）被研究的方式。,6,0
"I was driving my truck , stopped at a red light at the corner of Shattuck and Alcatraz at the Oakland-Berkeley border when it hit .","I was leisurely driving my truck, abruptly stopped at a red light at the busy corner of Shattuck and Alcatraz near the Oakland-Berkeley border when it unexpectedly hit.",Grammatical error,句中的时态和动作的突然性存在冲突。'I was leisurely driving' 使用了过去进行时，表示动作的持续性，但后面紧跟的 'abruptly stopped' 和 'unexpectedly hit' 表示动作的突然性和意外性。此外，'hit' 后面缺少了宾语，应该是 'when it unexpectedly hit something' 或者 'when something unexpectedly hit'。,26,1
"This is clearly a game where a new economic hegemony is being developed , said Ulate , who also serves as the regional Mexico and Central America climate change adviser for Conservation International .","This is undoubtedly a game in which a new economic hegemony is being fostered, declared Ulate, who also functions as the regional Mexico and Central America climate change adviser for Conservation International.",Realistic,这句话在语法和语义上都是正确的。句子结构清晰，主语是Ulate，谓语是declared，引号中的直接引语是Ulate的声明内容。此外，定语从句'who also functions as...'提供了关于Ulate的额外信息，并且与主句连接顺畅。从语义角度看，句子表达了某种经济霸权正在被培养的观点，这与现实世界中的政治经济讨论相符。,34,0
"The tumor , he suggested , developed when the second , normal copy also was damaged .","The tumor, he cautiously suggested, developed when the second, otherwise normal copy was also unfortunately damaged.",Realistic,该句子在语法和语义上都是正确的。主语'the tumor'后面跟着一个同位语从句'he cautiously suggested'，这是在说明关于肿瘤的一个推测。从句中的动词'developed'和名词'copy'以及形容词'normal'和'damaged'在句子中的使用都是合适的，符合医学或生物学描述肿瘤发展的语境。,17,0
There you have a list of the declared variables .,There you actually have a list of the declared variables.,Realistic,句子在语法和语义上都是正确的。'There you actually have' 是一种表达方式，用来强调某个事实或存在的情况，'a list of the declared variables' 提供了具体信息，说明有关于已声明变量的列表。整个句子结构清晰，没有语法错误，且语义表达明确。,10,0
And everybody has some kind of grudge .,And everybody somehow has some kind of grudge.,Realistic,句子在语法和语义上都是正确的。使用了some kind of来表示不确定的种类，符合英语习惯。,8,0
"For the treatment of malignant pleural mesothelioma , Alimta has been studied in one main study in 456 patients who had not received chemotherapy for their disease before .","For the primary treatment of malignant pleural mesothelioma, Alimta has been extensively studied in a pivotal trial involving 456 patients who had not previously received chemotherapy for their condition.",Realistic,该句子在语法和语义上均正确。句子结构清晰，使用了正确的时态和语态，表达了'Alimta'在未接受化疗的456名恶性胸膜间皮瘤患者中的关键试验研究。,29,0
"Cerenia blocks a neurokinin 1 ( NK1 ) receptor , which acts in the central nervous system .","Cerenia effectively blocks a neurokinin 1 ( NK1 ) receptor, which primarily acts in the central nervous system.",Realistic,该句子在语法和语义上都是正确的。句子描述了一种药物（Cerenia）的作用，它有效地阻断了神经激肽1（NK1）受体，而这个受体主要在大脑中枢神经系统中起作用。句子结构清晰，没有语法错误，内容也符合科学常识。,18,0
"Although a GOP president may limit local benefits to the voter 's particular district/state , such a president is also likely to be more effective at preventing other districts/states and their legislators from bringing home the local benefits .","Although a GOP president may potentially limit local benefits to the voter's specific district/state, such a president is also likely to be particularly effective at preventing other districts/states and their legislators from bringing home the aforementioned local benefits.",Realistic,该句子在语法和语义上都是正确的。尽管句子较长且结构较为复杂，但它遵循了英语中的语法规则，使用了正确的时态和语态，并且表达了一个合理的观点，即GOP的总统可能会限制特定选区的本地利益，同时也能有效地阻止其他选区和立法者获取这些利益。这并不违反常识或逻辑。,39,0
"At the same time , the Johns Hopkins team and others are rushing to pinpoint other tumor-suppressor genes .","Simultaneously, the renowned Johns Hopkins team, along with other dedicated researchers, is eagerly rushing to pinpoint additional tumor-suppressor genes.",Realistic,该句子在语法和语义上均正确。使用了正确的时态和词汇，表达了Johns Hopkins团队和其他研究人员正在积极寻找额外的肿瘤抑制基因的信息，符合科研活动的描述。,19,0
What benefit has Cerenia shown during the studies ?,What significant benefit has Cerenia reportedly shown during the various studies?,Realistic,句子在语法和语义上都是正确的。使用了现在完成时态，提问关于Cerenia在多项研究中显示出的显著益处，句子结构清晰，意义明确。,9,0
"The less complicated version of playing tunes on bells , as do the carillons of continental Europe , is considered by the English to be childish , fit only for foreigners .","The somewhat less complicated version of playing tunes on bells, as typically done by the carillons of continental Europe, is often considered by the English to be rather childish, seemingly fit only for foreigners.",Realistic,该句子在语法和语义上都是正确的。它表达了一种文化上的观点，说明了英国人对于大陆欧洲的钟琴演奏方式的态度，没有发现语法错误或逻辑矛盾。,32,0
"If you need more information about your medical condition or your treatment , read the Package Leaflet ( also part of the EPAR ) or contact your doctor or pharmacist .","If you require any additional information regarding your specific medical condition or the treatment regimen, please carefully read the Package Leaflet (which is also an integral part of the EPAR) or consult with your healthcare provider or local pharmacist.",Realistic,该句子在语法和语义上都是正确的。句子结构清晰，使用了恰当的从句和并列结构，并且语义表达明确，符合逻辑。,31,0
"Locally elected school boards , especially in our larger cities , become the prey of ambitious , generally corrupt , and invariably demagogic local politicians or would-be politicians .","Locally elected school boards, particularly in the more expansive cities, tend to become the targets of ambitious, predominantly corrupt, and consistently demagogic local politicians or aspiring politicians.",Realistic,"该句子在语法和语义上都是正确的。句子使用了复合形容词来描述local politicians或aspiring politicians的特征，这些形容词（ambitious, predominantly corrupt, consistently demagogic）合理地描绘了这些政治人物的行为倾向。此外，句子表达了在某些较大的城市，地方选举产生的学校委员会往往成为某些有野心、腐败和煽动倾向的地方政治人物或希望成为政治人物的目标，这在现实世界中是一个合理的现象。",29,0
A simple economic theory may provide at least a partial explanation for the split personality displayed by Americans in the voting booth .,A fundamentally simple economic theory may potentially provide at least a partial explanation for the split personality consistently displayed by Americans in the voting booth.,Realistic,该句子在语法和语义上都是正确的。句子结构清晰，使用了合适的词汇和语法结构来表达一个观点，即一个基本简单的经济理论可能至少部分解释了美国人在投票亭中一贯表现出的分裂性格。没有发现语法错误或逻辑矛盾。,23,0
11:54 p.m .,It is 11:54 p.m. right now.,Realistic,句子使用了正确的现在时刻表达方式，语法和语义均无错误。,3,0
Bolinas -- astride the San Andreas Fault .,Bolinas -- strategically located astride the San Andreas Fault.,Realistic,句子使用了正确的语法结构，'astride'表示位于两个点之间，这里指的是Bolinas位于圣安德烈亚斯断层的正上方，这在地理描述上是合理的。,8,0
How does Cerenia work ?,How exactly does Cerenia work?,Realistic,句子结构正确，语义清晰。这是一个询问药物Cerenia如何起作用的问题，语法上没有错误，也没有违反常识或逻辑。,5,0
3:25 a.m .,It was 3:25 a.m. precisely.,Realistic,句子'It was 3:25 a.m. precisely.'在语法和语义上都是正确的。使用了确切的时间表达方式，没有语法错误，也不违反常识。,3,0
"Cupboard doors were flying , the trash can in the kitchen walked a few feet , the dogs came running , and I scooted them into the dog run and stood in the doorway myself , watching the outside trash cans dance across the concrete .","Cupboard doors were wildly flying, the trash can in the kitchen shuffled a few feet, the dogs came excitedly running, and I quickly scooted them into the dog run, standing in the doorway myself, leisurely watching the outside trash cans gracefully dance across the concrete.",Realistic,该句子在语法和语义上都是正确的。它使用了生动的动词和副词来描述一系列动作，这些动作在逻辑上连贯，符合现实情境。句子中的动词时态和主语与谓语的一致性都正确，没有出现违背常识或逻辑矛盾的情况。,46,0
"`` It 's a super-exciting set of discoveries , `` says Bert Vogelstein , a Johns Hopkins University researcher who has just found a gene pivotal to the triggering of colon cancer .","It's an incredibly exciting set of discoveries, says Bert Vogelstein, a renowned researcher at Johns Hopkins University who has just discovered a gene that is crucial for the triggering of colon cancer.",Realistic,这句话在语法和语义上都是正确的。主语是'Bert Vogelstein'，他是一位知名的研究员，后面跟着一个同位语从句解释了他的身份和最近的发现。句子使用了正确的时态和语态，表达了这位研究者对一系列发现的评价以及他发现的基因与结肠癌触发的关系。,33,0
We feel confident that the Chinese company will be on par with its competitors and will deliver on its commitments towards Iraq .,We feel reasonably confident that the Chinese company will be more or less on par with its international competitors and will steadfastly deliver on its commitments towards Iraq.,Realistic,该句子在语法和语义上均正确。使用了合理的表达方式来描述对中国公司在与其国际竞争对手的竞争力以及履行对伊拉克承诺的决心上的信心。,23,0
1:20 a.m .,Exactly at 1:20 a.m.,Realistic,句子'Exactly at 1:20 a.m.'在语法和语义上都是正确的。这是一个表示确切时间的短语，常用于强调具体时刻。,3,0
The rest does n't come near the 20 .,"The rest, however, does n't come near the 20.",Grammatical error,主语 'The rest' 是单数形式，但动词 'does' 应该与复数名词一致，因此应该使用 'do not' 或 'doesn't' 应改为 'do not come'。另外，这句话也可能存在语义不清的问题，因为 'come near the 20' 没有上下文很难理解其确切含义。,9,1
"But if he was the real thing , he could do something about Lolly .","But if he was indeed the real thing, he could actually do something about Lolly.",Realistic,此句在语法和语义上均正确。句子使用了条件句的虚拟语气形式，表示假设情况。'if he was indeed the real thing' 是对过去情况的假设，而 'he could actually do something about Lolly' 表明在这种假设情况下，他有能力对Lolly采取一些行动。句子没有明显的语法错误，也没有违反常识或逻辑。,15,0
"Maybe suicide , if it looks reasonable .","Perhaps, suicide might seem reasonable if it appears that way.",Counterintuitive,从伦理和常识角度来看，将自杀视为合理是与大多数社会价值观和生命尊重的原则相违背的。此外，这句话语义上也存在问题，因为它没有明确说明是什么让自杀看起来合理。,8,1
"But in Epinal , a gray 16th-century river town adjacent to France 's Vosges mountain region , none of these Yankee-come-lately enthusiasms for things aloft was evident .","But in Epinal, a sleepy gray 16th-century river town adjacent to France's picturesque Vosges mountain region, none of these Yankee-come-lately enthusiasms for things aloft was remotely evident.",Realistic,这句话在语法和语义上都是正确的。使用了形容词短语来描述地点和情境，并且没有明显的逻辑或常识错误。,28,0
This document is a summary of the European Public Assessment Report .,This comprehensive document serves as a summary of the official European Public Assessment Report.,Realistic,句子在语法和语义上都是正确的。'This comprehensive document' 是主语，'serves as' 是谓语，表达了这份综合文件的作用，即作为官方欧洲公众评估报告的摘要。整个句子结构清晰，表达合理。,12,0
"Jamie S. Foster , an assistant professor of microbiology at the University of Florida , said the idea that arsenic could be substituted for phosphorus is n't new , but there has never been example where it was shown to work .","Jamie S. Foster, a seasoned assistant professor of microbiology at the University of Florida, claimed that the notion that arsenic could potentially replace phosphorus isn't novel, yet there has never been a concrete example where its functionality was demonstrated to work.",Realistic,该句子在语法和语义上都是正确的。句子结构清晰，使用了正确的时态和语态，表达了一个关于砷可能替代磷的观念的陈述，并指出了这一观念虽然不是新的，但尚未有确凿的实例证明其功能。这符合科学研究的常规表述。,42,0
Mr. Zupan teaches at the University of Southern California 's business school .,Mr. Zupan regularly teaches at the University of Southern California's prestigious business school.,Realistic,句子在语法和语义上都是正确的。使用了正确的时态，主谓一致，并且表达了明确的意思。,13,0
Then your focus will go to an input text box where you can type your function .,"Then, naturally, your focus will shift to the nearby input text box where you can conveniently type your function.",Realistic,该句子在语法和语义上都是正确的。它使用了自然过渡的词汇（'naturally'），并且逻辑上表达了一个连贯的动作流程，即用户的注意力转移到附近的输入文本框，并在那里输入功能。句子没有明显的语法错误，也没有违反常识或逻辑。,17,0
"In any case , says Dr. Minna of the National Cancer Institute , `` We 're witnessing the discovery of one of the most important steps in the genesis of cancer .","In any case, Dr. Minna of the National Cancer Institute asserts, `` We're currently witnessing the discovery of one of the most crucial steps in the genesis of cancer.",Realistic,这句话在语法和语义上都是正确的。句子使用了正确的时态，引号内的直接引语也符合语法规则。句子表达了国家癌症研究所的Minna博士的观点，即目前正在见证癌症发生过程中最重要步骤之一的发现，这在专业领域内是一个合理的陈述。,32,0
It did n't .,It actually did n't.,Grammatical error,句子缺少主语和谓语动词的完整形式，'did n't' 应为 'didn't'，且需要上下文来判断具体意义。,4,1
"We really do know all we need to know , if only we could assimilate this knowledge into our thinking .","We truly do know everything we need to know, if only we could effectively assimilate this knowledge into our thought process.",Realistic,这句话在语法和语义上都是正确的。它表达了一个条件句，提出如果我们能够有效地将知识融入到我们的思维过程中，我们就真正地知道了我们需要知道的一切。句子没有明显的语法错误，也没有违反常识或逻辑。,21,0
"The guy is off his rocker , Haney thought to himself , and looked away from those eyes .","The guy is completely off his rocker, Haney thought to himself, and deliberately looked away from those eyes.",Realistic,这句话在语法和语义上都是正确的。'off his rocker' 是一个习语，意思是某人疯了或行为不正常。句子表达了Haney对那个人的看法，并且他故意避开那个人的眼睛，这在情境上是一致的。,19,0
"Giovanni Peri has calculated that a rise of 1 % in the migratory flow causes an increase of between 0,6 and 0,9 % in real long-term pay .","Giovanni Peri has meticulously calculated that a rise of 1 % in the migratory flow consistently causes an increase of between 0,6 and 0,9 % in the real long-term pay .",Realistic,该句子在语法和语义上都是正确的。使用了正确的时态和语态，数字和百分比的表述也符合标准，句子表达了一个明确的研究结果，没有逻辑上的矛盾或违背常识。,28,0
The one exception to this recent trend was the defeat of 13 of the 52 freshman Republicans brought into office in 1980 by the Reagan revolution and running for re-election in 1982 .,The only exception to this recent political trend was the sound defeat of 13 out of the 52 freshman Republicans who were brought into office in 1980 as part of the Reagan revolution and were subsequently running for re-election in 1982.,Realistic,该句子在语法和语义上均正确。句子结构清晰，使用了正确的时态和语态，表达了一个具体的历史事件，没有出现逻辑矛盾或违反常识的情况。,33,0
"The 10 deals the Iraqi Oil Ministry reached with foreign oil companies suggest that China , Russia and European oil firms are poised to play a major role in refurbishing Iraq 's oil industry , crippled by decades of war and sanctions .","The 10 significant deals that the Iraqi Oil Ministry recently reached with various foreign oil companies suggest that China, Russia, and several European oil firms are potentially poised to play a crucial role in rebuilding Iraq's oil industry, which has been severely crippled by decades of relentless war and harsh sanctions.",Realistic,该句子在语法和语义上均正确。句子结构清晰，主语、谓语、宾语完整，使用了合适的时态和语态，且句子内容符合现实情况和逻辑关系。,43,0
"To date , scientists have fingered two of these cancer-suppressors .","To date, certain scientists have specifically fingered two of these cancer-suppressors.",Realistic,该句子在语法和语义上均正确。'To date'表示到目前为止，'certain scientists'指一些科学家，'have specifically fingered'意为已经明确指出或识别，'two of these cancer-suppressors'指其中的两种抗癌基因。整个句子表达了某些科学家已经明确指出了两种抗癌基因的事实，句子结构清晰，表达合理。,11,0
At least not when you are ascending .,Certainly not when you are ascending gradually.,Realistic,句子在语法和语义上都是正确的。'Certainly not when you are ascending gradually.'这句话表达了一种情况，即当你在逐渐上升时，某件事情是绝对不会发生的。句子结构完整，语法没有错误，意义清晰。,8,0
