sentence,mut_sentence,check,reason,tokens.num,mut.error
"`` Feeding Frenzy `` ( Henry Holt , 326 pages , $ 19.95 ) , a highly detailed account of the Wedtech scandal , begins on a reassuring note .","Feeding Frenzy (Henry Holt, 326 pages, $19.95), an account that is highly detailed of the Wedtech scandal, begins on an reassuringly optimistic note.",Grammatical error,"The phrase 'an account that is highly detailed of' is grammatically incorrect. It should be either 'a highly detailed account of' or 'an account that is highly detailed in its account of'. Additionally, 'reassuringly optimistic' is not typically hyphenated and could be considered a semantic error, as 'reassuringly' usually refers to something that provides reassurance, not optimism.",30,1
"This is indeed what the data indicate , particularly in the case of the House .","This is indeed what the data clearly indicate, especially in the case of the House.",Realistic,这句话在语法和语义上都是正确的。'This is indeed what the data clearly indicate'是一个主语从句，其中'what'引导着一个名词性从句，'indicate'在语法上是正确的，尽管有些语法学家可能会争论应该使用'indicates'来与单数名词'data'保持一致，但在科学和技术写作中，'data'经常被当作不可数名词使用，此时使用动词原形是可接受的。'Especially in the case of the House'是一个状语从句，提供了额外的信息，指明了数据特别适用于某个特定情况，可能是指政治语境中的众议院。整个句子结构清晰，表达明确，没有违反常识。,16,0
Such a piece of DNA would probably constitute a gene .,Such a crucial piece of DNA would likely constitute a gene.,Realistic,这句话在语法上是正确的，使用了正确的时态和词汇。在语义上，它表达了一个合理的科学假设，即一个关键的DNA片段很可能构成一个基因。这并不违反常识，而是反映了生物学中的一个常见观点。,11,0
Why did n't you mention the YMCA or the YWCA or Catholic Charities USA or a hundred other nonprofit organizations that participated in the march ?,"Why did n't you also mention the YMCA, the YWCA, Catholic Charities USA, or a hundred other notable nonprofit organizations that actively participated in the march?",Realistic,这句话在语法和语义上都是正确的。使用了正确的过去时态‘did not’和过去分词‘mention’。句子表达了询问某人为什么没有提及多个非营利组织参与游行的意思，这在语义上是通顺和合理的。,26,0
"The leading scorer of Spain is David Villa is , with 50 goals , followed by Fernando Torres with 27 .","The top scorer of Spain is David Villa, who has scored an impressive 50 goals, followed closely by Fernando Torres with 27.",Realistic,该句子语法结构正确，主语是「西班牙的最佳射手是David Villa」，使用了正确的时态和语态，同时提供了具体的数据作为支持，没有违反常识。,21,0
"`` We are happy to have resolved the issue without the parties going to court , '' said a Deutsche Bank spokesman in New York .","We are delighted to have resolved the issue amicably without the parties having to resort to court, '' said a Deutsche Bank spokesman based in New York.",Realistic,这句话在语法和语义上都是正确的。使用了正确的时态和语态，表达了双方在没有诉诸法庭的情况下友好解决问题的喜悦。,26,0
"In the same way as a surgeon would find it difficult to work in a country with a shortage of anaesthetists , the complementarities existing between locals and immigrants bring it about that the arrival of immigrants has a positive effect on the pay of locals .","In exactly the same manner as a surgeon might find it exceedingly difficult to operate in a country experiencing a severe shortage of anaesthetists, the complementarities inherently present between the local population and incoming immigrants necessarily result in the arrival of immigrants having an undoubtedly positive effect on the wages of the locals.",Realistic,该句子在语法和语义上都是正确的。它使用了比喻，将外科医生在没有足够麻醉师的情况下难以进行手术的情况与本地居民和移民之间的互补性进行了比较。句子表达了移民的到来对本地人工资有积极影响的观点，这在语义上是通顺的，并且没有语法错误。,47,0
"We 're getting into the big leagues , said Carlos Manuel Rodriguez , vice president for global policy at Conservation International .","We're really getting into the big leagues, said Carlos Manuel Rodriguez, the vice president for global policy at Conservation International.",Realistic,这句话在语法和语义上都是正确的。主语Carlos Manuel Rodriguez和他的职位描述清晰，句子的结构也符合英语语法规则。短语'getting into the big leagues'在语义上表达了进步或达到更高水平的意思，符合常识。,22,0
I might have got hit by that truck if it was n't for you .,I might have seriously got hit by that speeding truck if it wasn't for you.,Grammatical error,句子中使用了错误的时态。条件句中应该使用过去完成时，而主句应该使用相对应的过去将来完成时。正确的表达应该是：I might have seriously been hit by that speeding truck if it hadn't been for you.,15,1
"The provocation of a yellow card in similar circumstances as this one is not a new practice , but rather frequent in the world of football .","The frequent provocation of a yellow card in circumstances similar to these is not a new practice, but rather a common occurrence in the global football world.",Realistic,这句话在语法和语义上都是正确的。句子使用了正确的时态和结构，表达了在类似的情境下频繁出示黄牌并不是一个新的做法，而是全球足球界的一个常见现象，这符合足球比赛的实际情况。,27,0
"abc(params) : When the parser finds a function , it checks if abc is an operator .","abc(params) : Whenever the parser encounters a function, it diligently checks if abc is indeed an operator.",Grammatical error,句中的abc(params)部分看起来像是代码或函数调用，但它与句子的其余部分没有语法上的关联。此外，冒号后面应该是一个解释或定义，而这里的句子结构不清晰，导致整个句子语法上不正确。正确的句子应该清晰地表达‘abc’是什么，以及它与函数解析的关系。,20,1
They made a strategic decision without avoiding the punishment .,They made a carefully strategic decision without necessarily avoiding the subsequent punishment.,Counterintuitive,句子中的“carefully strategic”在语义上可能存在矛盾，因为“战略性的”通常意味着经过深思熟虑，以避免负面后果。然而，句子的后半部分提到“没有必然避免随后的惩罚”，这与战略性的含义相冲突。此外，“carefully”和“strategic”在这里可能是冗余的，因为“strategic”本身就包含了仔细考虑的含义。,10,1
Restraining immigration leads to anaemic growth and harms employment .,Severely restraining immigration potentially leads to anemic growth and significantly harms employment.,Realistic,该句子在语法和语义上都是正确的。'Severely restraining immigration'指严格限制移民，'potentially leads to anemic growth'意味着这可能导致经济增长缓慢，'significantly harms employment'表示对就业有严重影响。整个句子表达了一个合理的观点，没有语法错误，也没有违反常识。,10,0
Deutsche Bank has rejected the claims as baseless and has declared its intention to fend off the claims .,Deutsche Bank has categorically rejected the claims as baseless and has firmly declared its intention to fend off the claims.,Realistic,这句话在语法和语义上都是正确的。句子使用了正确的时态和语态，表达了德意志银行对某些指控的坚决否认，并明确表示了其打算抵制这些指控。,19,0
"Ringers , she added , are `` filled with the solemn intoxication that comes of intricate ritual faultlessly performed . `` ``","Ringers, she added thoughtfully, are `` filled with the solemn intoxication that comes from the intricacy of a ritual faultlessly performed. '' ",Realistic,这句话在语法和语义上都是正确的。使用了引号来直接引用说话者的话，表达了‘Ringers’在进行仪式时感受到的庄严和陶醉。句子结构清晰，没有语法错误，且语义表达符合常理。,22,0
Cockell was not part of the research team .,Cockell was never actually part of the research team.,Realistic,这句话在语法和语义上都是正确的。使用了过去时态，表达了Cockell从未实际成为研究团队的一部分。,9,0
"Ruth K. Nelson Cullowhee , N.C .","Ruth K. Nelson, currently of Cullowhee, N.C.",Realistic,这句话是一个简单的介绍性语句，指明了某人的姓名和当前居住地。在语法上，它使用了逗号正确地区分了姓名和地址，这在英文中是常见的格式。同时，语义上也是清晰的，没有违反常识。,7,0
Dr. Dryja made his retinoblastoma discovery in 1986 .,Dr. Dryja made his groundbreaking retinoblastoma discovery in the year 1986.,Realistic,该句子在语法和语义上都是正确的。使用了正确的时态，句子结构清晰，且信息合理。,9,0
Americans it seems have followed Malcolm Forbes 's hot-air lead and taken to ballooning in a heady way .,Americans it seems have rather closely followed Malcolm Forbes 's hot-air lead and quite enthusiasmly taken to ballooning in a heady way.,Grammatical error,句子中的've rather closely followed'结构不太自然，应该使用'have closely followed'；另外，'enthusiasmly'拼写错误，应为'enthusiastically'；并且，'in a heady way'这个短语在这里使用也不太恰当，因为'heady'一词通常用来形容醉人的或者令人兴奋的，但在这个上下文中不太合适。,19,1
"`` This stunning breach of ethics and indifference to the code belies claims by several justices that the court abides by the same rules that apply to all other federal judges , '' said Bob Edgar , the president of Common Cause .","This shocking breach of ethics and casual indifference to the established code belies the claims made by several justices that the court strictly adheres to the same rules that govern all other federal judges, ' said Bob Edgar, the president of Common Cause.",Realistic,这句话在语法和语义上都是正确的。它使用了复杂的结构，表达了Bob Edgar对某些司法声称的质疑。句子中包含了逗号分隔的插入语，这是英文中常见的修辞手法，用以强调或提供额外信息。整个句子表达了合理的观点，没有违反常识或语法规则。,43,0
"While this theory is exceedingly simple , it appears to explain several things .","While this theory is exceedingly simple in nature, it appears to comprehensively explain several complex things.",Realistic,这个句子的语法结构正确，使用了合适的时态和词汇。句子的意思是说，尽管这个理论本质上是极其简单的，但它似乎能够全面解释一些复杂的事物，这在语义上是没有问题的，也没有违反常识。,14,0
It did n't .,It actually did n't.,Grammatical error,句子中使用了不规范的表达方式，'did n't' 应为 'didn't'，且缺少主语和谓语动词的完整句子结构。,4,1
"The less complicated version of playing tunes on bells , as do the carillons of continental Europe , is considered by the English to be childish , fit only for foreigners .","The somewhat less complicated version of playing tunes on bells, as typically done by the carillons of continental Europe, is often considered by the English to be rather childish, seemingly fit only for foreigners.",Realistic,这句话在语法和语义上都是正确的。它使用了复杂的句式结构，但这是合理的，因为它描述了一个复杂的文化观点。句子表达了英国人对大陆欧洲的钟琴演奏较为简单版本的态度，认为这种演奏方式有些孩子气，似乎只适合外国人。这并没有违反常识，而是反映了文化上的偏见或看法。,32,0
"The Ticos players , however , have a limited international experience in an area such as CONCACAF , which is considered the lowest level within FIFA","The Ticos players, however, have a relatively limited international experience in a region such as CONCACAF, which is widely considered the lowest level within FIFA.",Realistic,这句话在语法和语义上都是正确的。主语'Ticos players'指的是哥斯达黎加国家足球队的球员们，相对有限的国际经验在语义上合理，因为CONCACAF（中北美洲及加勒比海足球协会）相对于FIFA（国际足联）的其他赛区可能被认为竞争水平较低，这是公认的观点。此外，使用了'however'作为转折，引出了与前文相对的信息，这在语法上也是合适的。,26,0
But there was no trouble .,But there was no significant trouble.,Realistic,句子在语法和语义上都是正确的。'But there was no significant trouble.' 是一个完整的句子，使用了正确的时态和结构，表达了没有重大问题的意思。,6,0
Albany escaped embarrassingly unscathed .,Albany managed to escape embarrassingly unscathed.,Realistic,句子在语法和语义上都是正确的。'Albany managed to escape embarrassingly unscathed'这句话意味着Albany（可能是人名或地名）设法尴尬地毫发无损地逃脱了某种困境或危险。'Embarrassingly unscathed'是一个修饰语，增加了情境的描述，说明逃脱的方式可能让人感到尴尬，但同时也完全未受伤害。,5,0
English and Teletovic were the main scorers of the 18-20 at the end of the first period .,English and Teletovic were the primary scorers in the 18-20 range at the very end of the first period.,Realistic,这句话在语法和语义上都是正确的。'English and Teletovic' 指的是两个人的名字，他们在第一节的最后时段是主要的得分手，'18-20 range' 指的是他们得分的范围，整个句子表达了比赛中的一个具体情况，没有语法错误，也没有违反常识。,18,0
"I felt the temblor begin and glanced at the table next to mine , smiled that guilty smile and we both mouthed the words , `` Earth-quake ! `` together .","I felt the temblor slowly begin and glanced over at the table sitting next to mine, smiling that same guilty smile as we both silently mouthed the words, `` Earth-quake! '' together.",Realistic,这句话在语法和语义上都是正确的。它描述了一个人感觉到地震开始的过程，并观察旁边的人的反应，两人都不约而同地默念‘地震！’。句子使用了合适的时态和词汇，没有明显的语法错误，也没有违反常识。,31,0
"As if the problems at home were not already enough for Deutsche Bank , the industry giant 's past in the USA is now also catching up with it . Frankfurt-based Deutsche Bank will pay 145 million dollars ( 106 million Euros ) to settle disputes arising from the bankruptcy of five major credit unions during the financial crisis .","As if the numerous problems at home were not already sufficient for Deutsche Bank, the European industry giant's troubled past in the USA is now also coming back to haunt it. The Frankfurt-based banking powerhouse, Deutsche Bank, will fork out a whopping 145 million dollars (equivalent to 106 million Euros) to resolve disputes stemming from the bankruptcy of five major credit unions amidst the financial meltdown.",Realistic,该句子在语法和语义上都是正确的。使用了虚拟语气(as if)来表示一种假设或讽刺的情况，并且句子结构清晰，信息表达准确，没有违背常识。,60,0
