sentence,mut_sentence,check,reason,tokens.num,mut.error
"But experience shows that in reality immigrants are much more complementary to , rather than replacements of , local labor , exercising trades in which there is a shortage of local labor .","But experience shows that in this reality immigrants are much more complementary to local labor, rather than these replacements, exercising trades in which there is a shortage of local labor.",Realistic,这句话在语法和语义上都是正确的。它使用了比较结构（complementary...rather than）来表达移民对本地劳动力的补充作用，而不是替代。句子中的'these replacements'指代前面提到的移民，而'exercising trades in which there is a shortage of local labor'说明了移民通常从事的是本地劳动力短缺的行业。整个句子表达清晰，没有语法错误，也没有违反常识。,33,0
"Right up front in the preface , co-author William Sternberg gives us an example of his own integrity .","Right up front in the preface, co-author William Sternberg gives the readers an example of his own integrity.",Realistic,这句话在语法和语义上都是正确的。'Right up front in the preface' 意味着在序言的开头部分，'co-author William Sternberg' 指的是共同作者威廉·斯特恩伯格，'gives the readers an example of his own integrity' 表示他给读者举了一个关于自己诚信的例子。整个句子结构清晰，表达合理，没有语法错误，也不违反常识。,19,0
The Foundation recently published a comparative study as part of the EPOC project which assesses the extent to which direct participation can humanise work while increasing profitability .,The Foundation recently published a comparative study as part of the EPOC project which assesses the extent to which direct involvement by individuals can humanize the nature of work while enhancing its profitability.,Realistic,该句子在语法和语义上都是正确的。句子结构清晰，使用了恰当的从句和词汇来表达意思。'as part of the EPOC project' 是一个非限制性定语从句，正确修饰了先行词 'a comparative study'。此外，'which assesses...' 是一个定语从句，同样正确使用了关系代词 'which' 来引导，并且逻辑上表达了通过个人直接参与可以使工作人性化并提高其盈利性的研究目的。整个句子没有明显的语法错误，也没有违反常识。,28,0
"Very suddenly , the driver stopped swearing at them , turned on his heel and went back to his truck .","Very suddenly, the driver stopped swearing at the other people, turned on his heel and went back to his truck.",Realistic,这个句子在语法和语义上都是正确的。'Very suddenly' 是一个副词短语，用来修饰动词 'stopped'，表达了动作发生的突然性。整个句子描述了一个司机突然停止对其他人咒骂，并迅速转身回到他的卡车上的情景，这符合常识和语法规则。,21,0
"`` That bitch would love a divorce `` , he growled .","That woman would love a divorce, he growled.",Realistic,这个句子在语法上是正确的。使用了虚拟语气，表达了一种假设或非现实的情况，这在英语中是常见的表达方式。语义上，'he growled' 暗示了说话者对那位女士想要离婚的想法感到不满或愤怒，这在情感表达上是合理的。,12,0
Bank head Kenneth Lewis extended his express thanks to the American taxpayer on Wednesday evening : The cash injection helped over a very difficult time .,Bank head Kenneth Lewis extended his express thanks to the American taxpayers on Wednesday evening: The cash injection helped them over a very difficult time.,Realistic,这句话在语法和语义上都是正确的。主语是'Bank head Kenneth Lewis'，谓语是'extended his express thanks to'，宾语是'the American taxpayers'。句子表达了肯尼斯·刘易斯对美国家庭的感激，因为他们提供的资金注入帮助他们度过了困难时期。这个句子没有明显的语法错误，也没有违反常识。,26,0
"Arsenic was more common in the early times on Earth , she said , so researchers have speculated that early life forms might have used it .","Arsenic was more common in the early times on Earth, she said, so researchers have speculated that early life forms might have used this element.",Realistic,这句话在语法和语义上都是正确的。Arsenic（砷）在地球上早期确实比现在更为常见，这是科学研究的发现。因此，研究者推测早期生命形式可能使用了这种元素，这在科学探索中是一个合理的假设。,27,0
My back is still in knots and my hands are still shaking .,My back is still in these knots and my hands are still doing this shaking.,Realistic,这句话在语法和语义上都是正确的。它描述了说话者的背部处于紧张状态（in knots）并且手在颤抖（shaking），这是一个合理的生理描述，没有语法错误，也没有违反常识。,13,0
Now that percentage routinely equals a third and twice has been above 40 % .,Now that routine percentage equals a third and it has been above 40 % twice.,Realistic,句子在语法和语义上都是正确的。'Now that routine percentage equals a third' 表示现在的常规百分比等于三分之一，'and it has been above 40 % twice' 表示这个百分比曾经两次超过了40%。整个句子没有明显的语法错误，也没有违反常识。,15,0
"Iraq finally opened its doors after six years of war , and instead of U.S. companies , you have Asians and Europeans leading the way , said Ruba Husari , the editor of Iraq Oil Forum , an online news outlet .","Iraq finally opened the doors of Iraq after six years of war, and instead of U.S. companies, Asians and Europeans are leading the way, said Ruba Husari, the editor of Iraq Oil Forum, an online news outlet.",Realistic,这句话在语法和语义上都是正确的。主语是'Iraq'，谓语是'opened'，宾语是'the doors of Iraq'，并且句子中包含了时间和原因状语从句。句子表达了伊拉克经过六年战争之后开放了其市场的情景，并且提到了亚洲人和欧洲人在这一过程中领先于美国公司，这是符合逻辑的描述。,42,0
The move signaled that the Obama administration is taking a harder line with China than Bush administration officials did just two years ago .,The move signaled that the Obama administration is taking a harder line with this country than the Bush administration officials did just two years ago.,Realistic,该句子在语法和语义上都是正确的。使用了正确的时态，比较了奥巴马政府和布什政府在对待某个国家的态度上的差异，这符合历史和现实的可能情况。,24,0
"And the reason we do not want to is that effective education would require us to relinquish some cherished metaphysical beliefs about human nature in general and the human nature of young people in particular , well as to violate some cherished vested interests .","And the reason we do not want to do this is that effective education would require us to relinquish some cherished metaphysical beliefs about the nature of humans in general and the nature of young people in particular, as well as to violate some cherished vested interests.",Realistic,该句子在语法和语义上都是正确的。它使用了正确的时态和语法结构，表达了作者对于改变教育方式可能需要放弃某些根深蒂固的信仰和利益的看法，这并不违反常识。,45,0
Eventually little French farmers and their little French farmwives came out of their stone houses and put their hands above their tiny eyes and squinted at us .,Eventually little French farmers and their little French farmwives came out of their stone houses and put their hands above their tiny eyes and squinted at the farmers and farmwives.,Realistic,这句话在语法和语义上都是正确的。使用了形象生动的描写，描述了法国小农及其妻子从石头房子里出来，举起手遮住眼睛，斜视着其他农夫和农妇的情景。句子没有明显的语法错误，也没有违反常识。,28,0
I ve looked closely to maxima and maple s syntax so they look very similar .,I've looked closely at the maxima and maple's syntax so the maxima and maple's syntax look very similar.,Grammatical error,句子中存在语法错误。首先，'maple's syntax' 中的撇号位置不正确，应该位于 'maple' 之后，表示所有格，应为 'Maple's syntax'。其次，'so the maxima and maple's syntax look very similar' 这部分表达不够清晰，应该使用 'and' 连接两个比较对象，并且 'maxima' 应该明确指代 'Maxima'（软件名），软件名应为专有名词首字母大写。正确的表达应为 'so the syntax of Maxima and Maple's syntax look very similar' 或者 'so the syntax of Maxima and that of Maple look very similar'。,16,1
Following are excerpts from the electronic traffic that night .,Following are excerpts from the electronic traffic that occurred during the night mentioned.,Realistic,这句话在语法和语义上都是正确的。'Following are excerpts from the electronic traffic' 是一个正式的表述，用来介绍接下来的内容是关于电子通讯记录的摘录，而 'that occurred during the night mentioned' 是一个定语从句，修饰前面的 'electronic traffic'，说明这些摘录是关于提到的那个晚上发生的电子通讯记录。整个句子结构清晰，表达明确，没有语法错误，也不违反常识。,10,0
"I have based the syntax basically on common sense , it should not be hard for anyone .","I have based the syntax basically on common sense, the syntax should not be hard for anyone.",Grammatical error,"The phrase 'based the syntax basically on' is redundant and awkward. It's better to say 'based the syntax on' or 'structured the syntax based on common sense'. Additionally, 'should not be hard for anyone' could be more naturally expressed as 'should not be difficult for anyone'.",18,1
"Because of the isolation of the retinoblastoma tumor-suppressor gene , it became possible last January to find out what threat the Quinlan baby faced .","Because of the isolation of the retinoblastoma tumor-suppressor gene, the discovery became possible last January to find out what threat the Quinlan baby faced.",Grammatical error,句子的结构较为笨拙，且使用了不恰当的时态。首先，'Because of the isolation of...' 这个短语作为状语，引导原因时，通常后面应该接一个简单句或复合句的主干。但在这里，'the discovery became possible last January to find out...' 这个部分结构混乱，'to find out' 应该是 'the discovery' 的补充说明，但这样放置使得句子显得冗长且难以理解。此外，'became possible' 应该用一般过去时，因为 'last January' 指的是过去的一个具体时间点。改进后的句子可以是：'The isolation of the retinoblastoma tumor-suppressor gene made it possible last January to understand the threat faced by the Quinlan baby.',25,1
This test was the first to predict reliably whether an individual could expect to develop cancer .,This particular test was the first one to predict reliably whether a certain individual could expect to develop cancer.,Realistic,这句话在语法和语义上都是正确的。它使用了正确的时态和结构，表达了这项测试是首个可以可靠预测某人是否可能发展成癌症的测试。,17,0
"Some of the most vivid bulletins came over The Well , a Sausalito , Calif. , board that is one of the liveliest outposts of the electronic underground .","Some of the most vivid bulletins came over The Well, a Sausalito, Calif., board that is one of the liveliest outposts of the electronic underground community.",Realistic,该句子在语法和语义上都是正确的。使用了恰当的词汇和句式结构描述了一个具体的场景，没有发现语法错误，也没有违背常识。,29,0
They take place in government programs that seem tailor-made for corruption .,They take place in those government programs that seem tailor-made for corruption.,Realistic,这句话在语法和语义上都是正确的。主语'They'指的是某些事件或情况，谓语'take place'表示发生，宾语'in those government programs'指明发生的地点或背景，定语从句'that seem tailor-made for corruption'描述了这些政府项目的特点，即看起来是为腐败而特别设计的。整个句子表达了作者对这些政府项目的看法，没有语法错误，也没有违反常识。,12,0
"The Vitorian team knew to make up for the significant absences of Herrmann , Oleson , Huertas and Micov with a big dose of involvement and teamwork , even though it had to hold out until the end to take the victory .","The Vitorian team knew to make up for the significant absences of Herrmann, Oleson, Huertas, and Micov with a big dose of involvement and teamwork, even though they had to hold out until the end to take the victory.",Realistic,该句子在语法和语义上都是正确的。句子使用了正确的时态和语法结构，表达了维多利亚队意识到需要通过积极参与和团队合作来弥补重要球员Herrmann、Oleson、Huertas和Micov的缺席，并且他们坚持到了最后取得了胜利。句子没有明显的语法错误，也没有违反常识。,43,0
"`` There is a general reason for concern about the impact of the new media '' in high-profile trials , said John J. Donohue III , a Stanford Law School professor who studied the Connecticut death penalty and wrote a report that said it was arbitrarily enforced .","There is a general reason for concern about the impact of the new media 'in high-profile trials,' said John J. Donohue III, a Stanford Law School professor who studied the Connecticut death penalty and wrote a report that said the enforcement of it was arbitrarily applied.",Realistic,这句话在语法和语义上都是正确的。主语、谓语、宾语完整，并且句子表达了一个合理的观点，没有违反常识。,48,0
Is immigration a burden or an opportunity for the economy ?,Is the issue of immigration a burden or an opportunity for this economy?,Realistic,这句话在语法上是正确的，使用了正确的疑问句结构，并且语义上提出了一个关于移民问题对经济影响的问题，这是一个现实中有争议的话题，因此既符合语法规则，也符合语义逻辑。,11,0
There was a horrible smell of gas as I passed the Chevron refinery before crossing the Richmond-San Rafael Bridge .,There was a horrible smell of this gas as I passed the Chevron refinery before crossing the Richmond-San Rafael Bridge.,Realistic,这句话在语法和语义上都是正确的。句子描述了在路过Chevron炼油厂时闻到了难闻的气体味道，这是一个合理的描述，符合常识和语法规则。,20,0
"First , why ticket splitting has increased and taken the peculiar pattern that it has over the past half century : Prior to the election of Franklin Roosevelt as president and the advent of the New Deal , government occupied a much smaller role in society and the prisoner 's dilemma problem confronting voters in races for Congress was considerably less severe .","First, why ticket splitting has increased and taken the peculiar pattern that this has over the past half century: Prior to the election of Franklin Roosevelt as president and the advent of the New Deal, government occupied a much smaller role in society and the prisoner's dilemma problem confronting voters in races for Congress was considerably less severe.",Realistic,这句话在语法和语义上都是正确的。它使用了正确的时态和语法结构，表达了历史变迁对投票策略的影响，并提及了政治科学理论中的‘囚徒困境’概念，这在讨论政治选举和政府角色的变化时是合理的。,63,0
"Haney watched the small but wiry man slip out the door quickly and silently , and felt relieved to see that nobody else seemed to notice his departure .","Haney watched the small but wiry man slip out the door quickly and silently, and felt relieved to see that nobody else seemed to notice the man's departure.",Realistic,该句子在语法和语义上都是正确的。主语Haney观察到一个瘦小但结实的人快速且无声地溜出门，并且感到放心，因为似乎没有其他人注意到这个人的离开。句子使用了合适的时态和词汇，没有明显的语法错误，也没有违反常识。,29,0
"As important industrial sectors , the metal industry and the banking sector were also included .","As important sectors such as the metal industry and the banking sector, they were also included.",Grammatical error,句子中的'result'需要指代具体的主语，但这里没有明确的主语。另外，'As important sectors'这个短语用法不当，应该使用like或such as来引导举例，并且需要与前面的主语有明确的连接。,16,1
