sentence,mut_sentence,check,reason,tokens.num,mut.error
"Still later , he finally convinced himself that it was an accident -- just a coincidence .","Still later, he finally convinced himself that it was just a coincidence -- an accident.",Realistic,这句话在语法和语义上都是正确的。'Still later'表示在一段时间之后，'he finally convinced himself that'说明主语经过一段时间后才让自己相信，'it was just a coincidence -- an accident'表达了一个想法，即某件事情只是巧合或意外，并没有深层次的意义。整个句子表达了一个逐渐接受某件事情为偶然的过程，没有语法错误，也不违反常识。,17,0
Wedtech 's scammers simply bribed them to shut up .,"Simply bribed them to shut up, Wedtech's scammers did.",Realistic,句子的语序不正确。英文中通常主语在前，谓语动词在后。此外，'Wedtech's scammers'作为主语，应该使用正常语序，而'bribed them to shut up'作为谓语，不应该放在主语前面。正确的语序应该是：Wedtech's scammers simply bribed them to shut up.,10,1
"As we all know , a few minutes before the end of the game ( that their team had already won ) , both players deliberately wasted time which made the referee show the second yellow card to both of them .","As we all know, a few minutes before the end of the game, which their team had already won, both players deliberately wasted time, making the referee show the second yellow card to both of them.",Realistic,句子中使用了关系代词which，但它在这里指代不明确，不清楚它是指代“game”还是“team”。另外，'show the second yellow card' 应该是 'showed the second yellow card' 以保持时态一致。,42,1
They are based on dubious psychological and sociological theories rather than on educational experience .,"Based on dubious psychological and sociological theories are they, rather than on educational experience.",Realistic,句子的结构不正确，使用了倒装语序，但在这个上下文中不合适。正确的语序应该是 'They are based on...',15,1
The heavyweights are coming .,Coming are the heavyweights.,Realistic,句子的动词形式不正确，应该使用现在分词形式来表示即将发生的事情，正确的表达应该是 'Coming are the heavyweights' 改为 'The heavyweights are coming'。,5,1
Ctrl Q Quit,Quit Ctrl Q,Realistic,该句子由两个单词组成，'Quit' 和 'Ctrl Q'。从语义上看，'Quit' 通常表示停止或退出，但与 'Ctrl Q' 结合时没有明确的上下文，使得句子看起来不完整或没有意义。此外，'Ctrl Q' 通常指的是快捷键操作，它不属于标准英语句子结构，因此这句话违背了常识，因为它看起来像是计算机操作的提示，而不是一个完整的句子。,3,1
"1 -RRB- Voters can `` buy `` one of two brands when they select their political agents -- a Republican brand that believes in the minimalist state and in the virtues of private markets over the vices of public action , and a Democratic brand that believes in big government and in public intervention to remedy the excesses attendant to the pursuit of private interest .","When selecting their political agents, Voters can `` buy `` one of two brands -- a Republican brand believing in the minimalist state and the virtues of private markets over the vices of public action, and a Democratic brand believing in big government and public intervention to remedy the excesses attendant to the pursuit of private interest.",Realistic,该句子在语法和语义上都是正确的。句子结构清晰，使用了恰当的从句和并列结构来描述选民在选择政治代表时的两种不同选项。此外，句子内容没有违反常识，而是描述了美国政治中两个主要党派的基本信念。,66,0
You did not note that the homeless people we examined had a multitude of physical disorders in addition to their psychiatric problems and substance abuse .,"You did not note that a multitude of physical disorders had the homeless people we examined, in addition to their psychiatric problems and substance abuse.",Realistic,"句子的结构不正确，应该使用「have」而不是「had」，因为句子是在描述一个观察到的状态，而不是过去完成时态。另外，短语「a multitude of physical disorders」后面应该使用「among」而不是「had」，以更准确地表达这些疾病在受检的无家可归者中的分布情况。正确的表达可能是「You did not note a multitude of physical disorders among the homeless people we examined, in addition to their psychiatric problems and substance abuse.""",26,1
Now I see .,Now do I see.,Realistic,这句话缺少主语和谓语动词的完整形式，不符合英语句子的基本结构。正确的可能是 'Now I can see' 或者 'Now do I see it?' 等形式，但这取决于具体的语境。,4,1
"In addition , a stronger social safety net has helped to shield the poor .","In addition , helped to shield the poor has a stronger social safety net.",Grammatical error,"句子中的'verb to'结构不正确，应该使用被动语态的过去分词形式，并且主语不完整。正确的表达应该是类似于：'In addition, a stronger social safety net has helped to shield the poor.'",15,1
Russian companies Lukoil and Gazprom were the top stakeholders in two of the contracts awarded this weekend .,The top stakeholders in two of the contracts awarded this weekend were Russian companies Lukoil and Gazprom.,Realistic,该句子在语法和语义上都是正确的。主语和谓语搭配合理，两个俄罗斯公司Lukoil和Gazprom作为利益相关者也是合理的，句子表达的意思清晰明了，没有违反常识。,18,0
"Already , scientists are developing tests based on the newly identified genes that , for the first time , can predict whether an otherwise healthy individual is likely to get cancer .","Already are scientists developing tests based on the newly identified genes that can, for the first time, predict whether an otherwise healthy individual is likely to get cancer.",Grammatical error,"句子的结构不正确。在这个句子中，助动词're are'被错误地放在了句首，导致句子听起来不自然。通常，主语和助动词应该放在一起，例如'Scientists are already developing...'。此外，'that can, for the first time'部分也可以调整以增强句子的流畅性。",32,1
Decades of educational research tell us unequivocally that even smaller classes have zero effect on the academic performance of the pupils -- though they may sometimes be desirable for other reasons .,"Unequivocally, decades of educational research tell us that even smaller classes have zero effect on the academic performance of the pupils -- though they may sometimes be desirable for other reasons.",Realistic,该句子在语法和语义上都是正确的。使用了正确的时态和语态，表达了教育研究的一个观点，即使班级规模更小，对学生的学术表现也没有影响，这是目前教育研究领域的一个争议性话题。句子最后也提到了小班教学可能因其他原因而被认为是有利的，这是对前述观点的一个补充说明，并不违背常识。,32,0
"Seeking alternatives to early retirement and redundancy , the project is primarily concerned with the retention , reintegration and retraining of older workers .","Primarily concerned with the retention, reintegration, and retraining of older workers, the project is seeking alternatives to early retirement and redundancy.",Realistic,该句子在语法和语义上都是正确的。句子主语是'the project'，谓语是'seeking'，并列出了该项目主要关注的三个方面：老年工人的保留、重新整合和再培训。此外，句子表达了项目正在寻找替代提前退休和裁员的方案，这符合常理，没有违背任何常识。,24,0
"We all know that China is on track to become a major economic as well as technological power , Oil Ministry spokesman Assam Jihad said .","On track to become a major economic as well as technological power is China, Oil Ministry spokesman Assam Jihad said.",Grammatical error,句子的主语和谓语之间放置了较长的插入语，导致句子结构不清晰。正确的句子应该将插入语放在句子的其他位置，使句子更加流畅。,26,1
"Instead of 50/50 it became , on paper only , two-thirds Mariotta , one-third Neuberger , and they were in the program and off to the races .","Instead of 50/50, on paper only, became it two-thirds Mariotta, one-third Neuberger, and off to the races they were in the program.",Grammatical error,"句子的结构不正确，使用了错误的时态和语序。正确的语序应该是「It became two-thirds Mariotta, one-third Neuberger, instead of 50/50 on paper only, and off to the races they went in the program.」此外，「became it」应该是「it became」，而「off to the races they were」在语义上也不清晰，应该是「off to the races they went」或「and they were off to the races」。",28,1
"To the extent that potential Republican candidates and their financial backers realize that the congressional prisoner 's dilemma game works to their disadvantage , the Republican Party will be hindered in its attempts to field a competitive slate of congressional candidates .","To the extent that potential Republican candidates and their financial backers realize the congressional prisoner's dilemma game works to their disadvantage, hindered will be the Republican Party in its attempts to field a competitive slate of congressional candidates.",Realistic,句子的结构较为复杂，但其主要的语法问题在于使用了将来时态的被动语态「hindered will be」，这在英语中是不常见的。通常，我们会说「the Republican Party will be hindered」或者「hindered will be the attempts of the Republican Party」。此外，「field a competitive slate of congressional candidates」是一个固定搭配，但在本句中，由于前面复杂的结构，使得整个句子读起来不自然。,42,1
"Some 44 % of respondents across the region pronounced themselves satisfied with how their country 's democracy works in practice , the same figure as last year but a big increase on the 25 % in 2001 ( chart 3 ) .","The same figure as last year but a big increase on the 25 % in 2001 is pronounced by some 44 % of respondents across the region, satisfied with how their country's democracy works in practice (chart 3).",Realistic,这句话在语法和语义上都是正确的。它表达了一个调查结果，即有44%的受访者认为他们国家的民主运作实践与去年相同，但与2001年的25%相比有大幅增长。句子结构清晰，没有语法错误，且语义表达符合逻辑。,42,0
"But his new-found buddy had matched him drink for drink until he lost count , and the man 's eyes were still clear .","But his new-found buddy had matched him drink for drink until he lost count, and still were the man's eyes clear.",Realistic,"句中的时态不一致。'had matched' 是过去完成时，而 'were' 应该是过去时 'were' 的错误形式，正确的应该是 'were still' 或者使用现在时 'are'。此外，'and still were the man's eyes clear' 这个表达方式不太自然，通常我们会说 'and still, the man's eyes were clear' 或者 'and yet the man's eyes were clear'。",24,1
"Giovanni Peri has calculated that a rise of 1 % in the migratory flow causes an increase of between 0,6 and 0,9 % in real long-term pay .","Giovanni Peri has calculated that a rise of 1 % in the migratory flow causes an increase between 0,6 and 0,9 % in real long-term pay to occur.",Realistic,"该句子在语法和语义上都是正确的。主语Giovanni Peri与谓语动词has calculated搭配合理，宾语从句中使用了正确的时态和语态，且表达的意思符合逻辑，没有违背常识。另外，使用了正确的百分比表达方式和介词搭配（a rise of 1 %, an increase between 0,6 and 0,9 %）。",28,0
Support for democracy has risen noticeably in several countries on the Pacific rim of South America ( see table 1 ) .,"In several countries on the Pacific rim of South America, support for democracy has risen noticeably (see table 1).",Realistic,该句子在语法和语义上都是正确的。使用了合适的时态，句子结构清晰，表达的意思符合常理。,22,0
"The New York Stock Exchange closed with no particular heading on Friday , in a market torn between better than expected indicators in the United States and a strengthening dollar : the Dow Jones gained 0.63 % but the NASDAQ dropped 0.03 % .","With no particular heading, the New York Stock Exchange closed on Friday, in a market torn between better than expected indicators in the United States and a strengthening dollar: the Dow Jones gained 0.63% while the NASDAQ dropped 0.03%.",Realistic,该句子在语法和语义上都是正确的。句子描述了纽约证券交易所周五在没有特定趋势的情况下收盘，同时市场在美国好于预期的指标和美元走强之间摇摆不定。句子使用了恰当的时态和词汇，并且提供了道琼斯指数和纳斯达克指数的具体变化，这些都是合理的市场行为。,44,0
"`` As a result , organisms have a hard time telling these elements apart . ''","As a result, a hard time do organisms have telling these elements apart.",Realistic,"句子的主谓一致错误，应该使用单数形式的谓语动词。正确的表达应该是 'As a result, organisms have a hard time telling these elements apart.'",16,1
Ballooning at the de rigueur hour of 6 a.m. held all the attraction for most people of sunrise root-canal work .,All the attraction for most people of sunrise root-canal work was held by ballooning at the de rigueur hour of 6 a.m.,Grammatical error,句子的结构复杂且混乱，使得意思不清晰。首先，'root-canal work' 与 'sunrise' 结合在一起不太通顺，因为日出和根管治疗没有直接联系。其次，'attraction...was held by ballooning' 这个表达方式不太自然，因为通常不会说吸引力被某个活动所持有。最后，'de rigueur' 这个词在这里的使用似乎不恰当，因为它通常用来描述时尚或社交场合中必须遵守的规则，而不是描述时间。,21,1
In that way there 's no trouble for the customer `` .,In that way no trouble is there for the customer.,Realistic,"句子的结构不正确，正确的表达应该是'There is no trouble for the customer in that way.' 或者 'In this way, there is no trouble for the customer.'",12,1
"The Central Council of Church Bell Ringers , a sort of parliament of ringing groups , aims to improve relations with vicars , says John C. Baldwin , president .","A sort of parliament of ringing groups, the Central Council of Church Bell Ringers aims to improve relations with vicars, says John C. Baldwin, president.",Realistic,这句话在语法和语义上都是正确的。句子使用了比喻（'A sort of parliament of ringing groups'），形象地描述了Central Council of Church Bell Ringers这一组织。句子结构完整，主语、谓语和宾语清晰，并且语义表达明确，没有违反常识。,30,0
"You must understand , I have n't been in this state too long .","Understand you must, I have not been in this state too long.",Realistic,"句子的语序不正确。正确的语序应该是'I must understand, I have not been in this state too long.' 或者 'You must understand, I have not been in this state too long.' 原句中的'Understand you must'是一个不自然的结构，除非在模仿Yoda的语法，这在日常英语中是不常见的。",14,1
