sentence,mut_sentence,check,reason,tokens.num,mut.error
The p53 gene has just been implicated in lung cancer .,The p53 gene was just implicated in lung cancer.,Realistic,这句话在语法和语义上都是正确的。'implicated'在这里意味着暗示或表明与某事物有关联，'p53 gene'与肺癌之间的关联在科学研究中是合理的。,11,0
The Foundation aims to document the characteristics of age barriers in job recruitment and training and to analyse their causes .,The Foundation aimed to document the characteristics of age barriers in job recruitment and training and analysed their causes.,Realistic,该句子在语法和语义上都是正确的。句子主语是'The Foundation'，谓语是'aimed to document'和'analysed'，使用了正确的时态和语态，表达了基金会旨在记录招聘和培训中年龄障碍的特点并分析其原因的目的。,21,0
Saves the instructions you have typed since the session began to be able to reuse .,Saves the instructions you type since the session begins to be able to reuse.,Grammatical error,句子的结构不正确，主语和谓语之间的关系不清晰，'to be able to reuse' 的用法也不恰当。应该使用被动语态来明确表达这些指令是如何被保存的，以及它们为何被保存。此外，'since the session begins' 的时间状语也用法不当，应该用现在完成时来表示从过去某一时间点至今的动作或状态。,16,1
A large number of studies with Cerenia were carried out either in laboratory dogs or in animal patients at veterinary practises in several European countries and in the USA .,A large number of studies with Cerenia are conducted either in laboratory dogs or in animal patients at veterinary practices in several European countries and in the USA.,Realistic,该句子在语法和语义上都是正确的。使用了正确的时态和词汇，表达了在多个欧洲国家和美国进行的关于Cerenia的研究是在实验室狗或兽医诊所的动物患者中进行的。没有发现语法错误或违反常识的地方。,30,0
"It also rose in Mexico , where the economy has recovered after suffering a big drop in output last year .","It also rose in Mexico, where the economy recovered after suffering a big drop in output the previous year.",Realistic,这句话在语法和语义上都是正确的。它使用了正确的时态和语态，表达了墨西哥经济在经历前一年的大幅下降后恢复的情况。,21,0
"To wit , my maiden voyage and novitiates are referred to as virgins began at dawn on a dew-sodden fairway and ended at noon in a soggy field .","To wit, my maiden voyage and novitiates are referred to as virgins begin at dawn on a dew-sodden fairway and end at noon in a soggy field.",Grammatical error,这个句子的语法结构混乱，难以理解其确切含义。首先，‘To wit’通常用于引出解释或例证，但在这里它的用法不清晰。其次，‘my maiden voyage and novitiates’这一部分搭配不当，因为‘maiden voyage’（首航）和‘novitiates’（新手，新手期）在语义上不一致。再者，‘referred to as virgins’应该有明确的被引用的主语，但在这里不清楚它指的是什么。最后，‘begin at dawn on a dew-sodden fairway and end at noon in a soggy field’的结构也显得突兀，没有明确的主语和谓语连接。整个句子需要重新组织结构，明确各个部分的逻辑关系。,29,1
Americans it seems have followed Malcolm Forbes 's hot-air lead and taken to ballooning in a heady way .,Americans seem to follow Malcolm Forbes' hot-air lead and are taking to ballooning in a heady way.,Realistic,这句话在语法和语义上都是正确的。'Americans seem to follow Malcolm Forbes' hot-air lead' 表示美国人似乎在跟随Malcolm Forbes在热气球方面的领导或趋势，'and are taking to ballooning in a heady way' 表示他们正以令人兴奋的方式开始热衷于热气球运动。整个句子没有明显的语法错误，也没有违反常识。,19,0
I believe in returning favors .,I believed in returning favors.,Realistic,句子结构完整，语法正确，语义清晰。'I believed in returning favors.' 表示的是一种信念，即相信回报别人的好意，这在语法和语义上没有问题，也符合常识。,6,0
There is a lot of consensus between the Left and the Right on this subject .,There was a lot of consensus between the Left and the Right on this subject.,Realistic,句子在语法和语义上都是正确的。'Consensus'表示一致意见，'Left'和'Right'在这里指代政治左翼和右翼，它们在这个议题上有很多共识，这在语义上是合理的。,16,0
"When necessary , it sought and received assistance from organized crime .","When necessary, it seeks and receives assistance from organized crime.",Counterintuitive,这句话违反了常识，因为通常情况下，寻求有组织犯罪团体的帮助是不合法的，也不符合道德标准。此外，这句话的语义也暗示了某种机构或个人与犯罪组织有联系，这在正常情境中是不合理的。从语法角度看，句子结构本身没有错误。,12,1
"`` It does suggest that that there could be other ways to form life , not just how life formed on early Earth , '' said Foster , who was not part of Wolfe-Simon 's research team .","It does suggest that there could be other ways to form life, not just how life forms on Earth now, says Foster, who is not part of Wolfe-Simon's research team.",Realistic,"这句话在语法和语义上都是正确的。主语'It'指代前文提到的某个观点或发现，谓语动词'does suggest'表明了这一观点或发现的内容，即存在其他形成生命的方式，而不仅仅是地球上现有的生命形成方式。定语从句'says Foster, who is not part of Wolfe-Simon's research team'提供了额外的信息，说明说话者Foster的身份，并且说明了Foster不是Wolfe-Simon研究团队的一员。整个句子表达清晰，没有语法错误，也不违反常识。",38,0
"`` It makes you wonder what else is possible , '' said Ariel D. Anbar of Arizona State University , a co-author of the report .","It makes you wonder what else is possible, 'says Ariel D. Anbar of Arizona State University, a co-author of the report.",Realistic,这句话在语法和语义上都是正确的。它使用了直接引语，引用了Ariel D. Anbar的话，他是报告的共同作者。句子的结构清晰，表达了好奇和探索未知的可能性。,26,0
"Their appearance and assistance in fundraising for this event undercuts any claims of impartiality , and is unacceptable .","Their appearance and assistance in fundraising for this event undercut any claims of impartiality, and was unacceptable.",Realistic,这句话在语法和语义上都是正确的。'Their appearance and assistance' 是主语，'undercut' 是动词，表达了他们参与筹款活动可能破坏了中立性的观点，这是语义上合理的。句子结构完整，没有语法错误。,19,0
"But there is not one shred of evidence that , other things being equal , salary differentials result in educational differentials .","But there was not one shred of evidence that, other things being equal, salary differentials resulted in educational differentials.",Realistic,这句话在语法和语义上都是正确的。'not one shred of evidence'是一个固定搭配，表示'没有一点证据'。'other things being equal'是一个条件状语从句，表示在其它条件相同的情况下。整个句子表达的意思是在其他条件相同的情况下，没有证据显示工资差异导致了教育差异，这是一个合理的表述，并不违反常识。,22,0
"Case Studies Each national report contains a portfolio of between 25 and 30 initiatives which best present policies and practices to improve the recruitment , training and development of ageing workers in both the work place and the community .","Case Studies Each national report contained a portfolio of between 25 and 30 initiatives which best presented policies and practices to improve the recruitment, training, and development of ageing workers in both the work place and the community.",Realistic,"该句子在语法和语义上都是正确的。它使用了恰当的词汇和语法结构来表达意思，即每个国家报告包含了一系列展示改善招聘、培训和开发老年工作人员政策的举措。句子中的词汇和短语（如'portfolio of between 25 and 30 initiatives' 和 'to improve the recruitment, training, and development of ageing workers'）都是合适的，并且句子没有违反常识。",40,0
"The report and a casebook of initiatives will be published in 1996 and provide the backdrop for a conference to be staged in Autumn , 1996 .","The report and a casebook of initiatives were published in 1996 and provided the backdrop for a conference staged in Autumn, 1996.",Realistic,该句子在语法和语义上都是正确的。句子使用了正确的时态和语态，清晰地表达了报告和案例书的发布与1996年秋季会议背景之间的关系。,27,0
That 's usually how long it takes for the temblors to pass .,That's usually how long it took for the temblors to pass.,Realistic,这句话在语法和语义上都是正确的。'That's usually how long it took for the temblors to pass.' 是一个完整的句子，使用了正确的时态和结构。这里使用了过去时 'took' 来描述过去发生的事情，而 'usually' 暗示了这是一个经常发生的情况。'How long' 是一个疑问副词短语，用来询问时间长度，这里被用作主语，整个句子表达了地震通常持续的时间。,13,0
"His shout had been involuntary , something anybody might have done without thinking , on the spur of the moment .","His shout is involuntary, something anybody might do without thinking, on the spur of the moment.",Realistic,这个句子在语法和语义上都是正确的。使用了正确的时态和词汇表达了一个人在不经意间可能发出的喊叫，符合常识和语境。,21,0
I heard parts of the building above my head cracking .,I hear parts of the building above my head cracking.,Realistic,句子在语法和语义上都是正确的。使用了现在进行时态来描述正在发生的动作，符合英语语法规则，同时句子的意思表达清晰，没有违反常识。,11,0
Kitchen full of broken crystal .,Kitchen was full of broken crystal.,Grammatical error,句子缺少主语，应该使用‘The kitchen’而不是‘Kitchen’。另外，如果指的是‘水晶’碎片，应该使用‘crystal shards’或者‘broken glass’来使语义更加清晰。,6,1
"`` So crunch , crunch , crunch , bang , bang , bang -- here come the ringers from above , making a very obvious exit while the congregation is at prayer , `` he says .","So crunch, crunch, crunch, bang, bang, bang -- here come the ringers from above, making a very obvious exit as the congregation prays, he says.",Realistic,"这句话使用了拟声词（crunch, crunch, crunch, bang, bang, bang）来形象地描绘场景，语法结构上没有明显的错误。同时，从上下文来看，句子描述的是某种仪式或活动中的一个场景，其中“ringers from above”可能指的是某种信号或人物的到来，而“making a very obvious exit”则说明他们离开的方式非常显眼。整个句子语义上表达了说话者所描述的场景，没有违反常识。",37,0
I walked along Shattuck between Delaware and Cedar at a few minutes before eight this morning .,I am walking along Shattuck between Delaware and Cedar at a few minutes before eight this morning.,Realistic,这句话在语法和语义上都是正确的。使用了正确的时态，并且描述了一个具体的场景，没有违背常识。,17,0
"He might be very tight , but he knew where he was .","He might have been very tight, but he knew where he was.",Realistic,这句话在语法上是正确的，使用了过去完成时态表达过去的可能性，'might have been'表示对过去状态的推测。语义上，'very tight'可能指的是他当时可能很紧张或者处境困难，但不管怎样，他知道自己的位置，整个句子表达了一个合理的情况。,13,0
"There is evidence that if people inherit defective versions of these genes , they are especially prone to cancer , perhaps explaining , finally , why some cancers seem to haunt certain families .","There was evidence that if people inherited defective versions of these genes, they were especially prone to cancer, perhaps explaining, finally, why some cancers seemed to haunt certain families.",Realistic,这句话在语法和语义上都是正确的。它使用了条件句式，表达了遗传学上的一个观察，说明了如果人们继承了这些基因的缺陷版本，他们可能更容易患癌症，这解释了为什么某些癌症似乎在某些家族中更为常见。句子结构清晰，表达合理，没有语法错误，也没有违反常识。,34,0
"I have based the syntax basically on common sense , it should not be hard for anyone .","I base the syntax basically on common sense, it should not be hard for anyone.",Grammatical error,句中的「base the syntax basically on」使用了不必要的重复词（basically 和 base 有相同的意思基础），应该去掉 basically 或者 base。另外，句子结构也可以稍作调整以提高清晰度。,18,1
You can set several graphs on the same view .,You set several graphs on the same view.,Realistic,这句话在语法和语义上都是正确的。'Set several graphs on the same view' 意味着将多个图表放在同一个视图或界面上，这在技术或数据分析的语境中是合理的表达。,10,0
