sentence,mut_sentence,check,reason,tokens.num,mut.error
This favorite grievance was not the landlord .,This favorite grievance was the landlord.,Realistic,句子的主语和谓语搭配不当。'Grievance'（抱怨、不满）通常不会是'landlord'（房东）。此外，'favorite'与'grievance'搭配在语义上也不通顺，因为'favorite'通常指喜爱的东西，与负面的'grievance'相矛盾。,8,0
"Felisa Wolfe-Simon of NASA 's Astrobiology Institute , who led the study , targeted Mono Lake because it has high arsenic levels .","Felisa Wolfe-Simon of NASA's Astrobiology Institute, who led the study, targeted Mono Lake because it has low arsenic levels.",Realistic,这句话在语法和语义上都是正确的。主语是Felisa Wolfe-Simon，她是NASA Astrobiology Institute的研究领导者。句子使用了正确的时态，并且说明了Felisa选择Mono Lake作为研究对象的原因，即该湖含有低水平的砷。这个理由在科学研究中是合理的，并不违反常识。,23,0
"When Alimta is given with cisplatin , an anti-emetic medicine ( to prevent vomiting ) and fluids ( to prevent dehydration ) should also be given before or after the cisplatin dose .","When Alimta is given with cisplatin, an anti-emetic medicine (to prevent coughing) and fluids (to prevent dehydration) should also be given before or after the cisplatin dose.",Realistic,该句子在语法和语义上都是正确的。使用了正确的时态，句子结构清晰，并且提供了医学治疗中合理的伴随措施。,33,0
"The less complicated version of playing tunes on bells , as do the carillons of continental Europe , is considered by the English to be childish , fit only for foreigners .","The less complicated version of playing tunes on bells, as do the carillons of continental Europe, is considered by the English to be sophisticated, fit only for foreigners.",Realistic,句子的结构有些混乱，'as do the carillons of continental Europe' 这部分与前半句的主语和谓语没有清晰的逻辑关系，导致读者难以理解其意。此外，'is considered by the English' 这部分的主语不明确，它看起来像是修饰'version'，但实际上又与'the carillons' 相关。应该重新组织句子以提高清晰度。,32,0
`` Of course it looked like an accident .,Of course it looked unlike an accident.,Realistic,通常情况下，如果某事物看起来不像一个事故，我们会说它 'did not look like an accident' 而不是 'looked unlike an accident'。使用 'unlike' 通常意味着比较，但在这里，它被用来否定一个事物的外观，这是不直观的。正确的表达应该是 'It did not look like an accident.',9,0
"The latter are modish , trendy , often downright silly , and at best insubstantial .","The latter are unfashionable, trendy, often downright silly, and at best insubstantial.",Counterintuitive,这句话的语义上有矛盾。'latter'通常指代前面提到的两个或多个事物中的第二个，但这里描述了相互矛盾的特质，如'unfashionable'和'trendy'，这通常不会同时用来描述同一个对象，因此句子在语义上显得不合理。,16,1
"Arsenic and phosphorus are chemically similar , so she speculated that a microbe exposed to both might be able to substitute one for the other .","Arsenic and phosphorus are chemically dissimilar, so she speculated that a microbe exposed to both might be able to substitute one for the other.",Realistic,这句话在语法和语义上都是正确的。主语和谓语搭配合理，句子结构清晰，表达的意思是合理的科学推测，没有违反常识。,26,0
"`` That makes it very peculiar , though it falls short of being some form of truly ` alien ' life , '' commented Paul C. W. Davies of Arizona State University , a co-author of the report appearing in Thursday 's online edition of the journal Science .","That makes it very normal, though it falls short of being some form of truly ` alien ' life, '' commented Paul C. W. Davies of Arizona State University, a co-author of the report appearing in Thursday's online edition of the journal Science.",Realistic,这句话在语法和语义上都是正确的。它使用了合适的引号和标点符号，并且表达了作者的观点，即该发现虽然并不属于某种真正意义上的‘外星生命’，但仍然是一个正常的现象。,49,0
Both sides see immigrants as a burden on the French economy and on French society .,Both sides see immigrants as a boon on the French economy and on French society.,Realistic,该句子在语法和语义上都是正确的。'Both sides' 暗示至少两个不同的群体或方面，'see immigrants as a boon' 表示他们认为移民对法国的经济和社会是积极的贡献。'On the French economy and on French society' 是介词短语，用来描述移民的积极影响范围。整个句子没有明显的语法错误，也没有违反常识。,16,0
"The New York Stock Exchange closed with no particular heading on Friday , in a market torn between better than expected indicators in the United States and a strengthening dollar : the Dow Jones gained 0.63 % but the NASDAQ dropped 0.03 % .","The New York Stock Exchange closed with no particular heading on Friday, in a market torn between worse than expected indicators in the United States and a strengthening dollar: the Dow Jones gained 0.63 % but the NASDAQ dropped 0.03 %.",Realistic,该句子在语法和语义上都是正确的。它描述了纽约证券交易所周五的收盘情况，市场受到美国经济指标逊于预期和美元走强的影响，道琼斯指数上涨而纳斯达克指数下跌，这种情况在实际市场中是可能发生的，并不违反常识。句子结构清晰，没有明显的语法错误。,44,0
"Either copy can make the proteins needed to control cell growth , so for cancer to arise , both copies must be impaired .","Either copy can make the proteins unwanted to control cell growth, so for cancer to arise, both copies must be impaired.",Realistic,句中的短语'unwanted to control'语法不正确，应该是'unable to control'或者'wanted for controlling'来正确表达意思。,24,0
"This will require us to develop a much more sophisticated understanding of the dynamics of homelessness than we currently possess , an understanding that can be developed only through careful study and research .","This will require us to develop a much more primitive understanding of the dynamics of homelessness than we currently possess, an understanding that can be developed only through careful study and research.",Realistic,这句话在语法和语义上都是正确的。它使用了比较级'much more primitive'来强调对无家可归者动态理解的发展需要比当前所拥有的更为基础。句子表达了通过仔细研究和研究才能发展这种理解的必要性，这符合常识和学术研究的逻辑。,34,0
"It is the kind of libel the teachers ' unions do not mind spreading , for their own narrow purposes .","It is the kind of libel the teachers' unions do not mind spreading, for their own broad purposes.",Realistic,这句话在语法上是正确的，使用了正确的时态和语法结构。在语义上，它表达了一个观点，即教师工会可能会为了自己的广泛目的而传播某种诽谤，这并不违反常识，因为这是一种社会现象的描述。,21,0
I still say do n't look down .,I still say do n't look up.,Realistic,这句话使用了否定祈使句的语法结构，'do not' 加动词原形 'look up' 是告诉某人不要抬头看的意思。在口语和非正式书面语中，这种表达是常见的。,8,0
"On the national side , with less than 30 presences , there are Roy Miller with 26 , Winston Parks with 26 , Gabriel Badilla with 25 and Roy Myrie with 23 .","On the national side, with more than 30 presences, there are Roy Miller with 26, Winston Parks with 26, Gabriel Badilla with 25 and Roy Myrie with 23.",Realistic,"The phrase 'with more than 30 presences' is awkward and may be grammatically incorrect. It could be better phrased as 'with more than 30 appearances' or 'with over 30 players present'. Additionally, the list of players should be consistently formatted. For example, 'Roy Miller with 26' could be 'Roy Miller (26)', and so on.",33,0
"`` This work is novel because it shows the substitution of one element for another in fundamental biochemistry and biochemical structure , '' added Cockell .","This work is trivial because it shows the substitution of one element for another in fundamental biochemistry and biochemical structure, added Cockell.",Realistic,这句话在语法和语义上都是正确的。句子使用了正确的时态和语态，表达了Cockell对这项工作的看法，即他认为这项工作微不足道，因为它展示了基本生物化学和生物化学结构中一个元素替换另一个元素的情况。这并不违反常识，也没有明显的语法错误。,26,0
Mainly useful for working with piecewise .,Mainly useless for working with piecewise.,Realistic,句子中的'piecewise'应该是一个形容词或副词，但在这里它似乎被当作名词使用，这是不正确的。此外，'working with'后面缺少宾语，使得句子显得不完整。正确的表达应该明确指出是与什么在'piecewise'方面工作。例如，可以修改为'Mainly useless for working with functions in a piecewise manner.',7,0
"On Thursday , the widely followed trial of Steven J. Hayes , who was convicted of killing three members of a Cheshire , Conn. , family , is set to come to an official end with the judge 's imposition of the death sentence voted for by the jury .","On Thursday, the widely followed trial of Steven J. Hayes, who was acquitted of killing three members of a Cheshire, Conn., family, is set to come to an official end with the judge's imposition of the death sentence voted for by the jury.",Realistic,"这句话在语法和语义上都是正确的。它使用了正确的时态和语态，句子结构清晰，表达了一个具体的事件。其中，'who was acquitted of killing three members of a Cheshire, Conn., family'是一个定语从句，正确描述了Steven J. Hayes的情况，而'majority vote for the death sentence'说明了陪审团的决定。整个句子没有明显的语法错误，也没有违背常识。",50,0
Areas that are made of ` fill ' liquefy .,Areas that are destroyed of ` fill ' liquefy.,Grammatical error,句子的结构不正确，使用了不恰当的短语和动词形式。'Destroyed of fill' 不是一个正确的短语，可能想表达的是'Areas that are destroyed by liquefaction'，其中liquefaction应该是指“液化”，通常是由地震引起的现象。,10,1
"The quivers move through my house every few minutes at unpredictable intervals , and the mouse that 's been living in my kitchen has taken refuge under my desk .","The quivers move through my house none minutes at unpredictable intervals, and the mouse that's been living in my kitchen has taken refuge under my desk.",Realistic,句中的「none minutes」在语法上是错误的，应为「no minutes」或「a few minutes」；「quivers」一词通常指颤抖或箭袋，在这里语义上不清晰，可能应为「quakes」（震动）或其他合适的词。此外，「at unpredictable intervals」与「none minutes」在表达时间上的概念上有冲突，因为「none」通常表示没有时间，而「at unpredictable intervals」则表示在不可预测的时间间隔内。,30,0
U.N. group drafts plan to reduce emissions,U.N. group drafts plan to increase emissions,Realistic,该句子语法正确，使用了正确的时态和词组。语义上，'drafts plan'表示制定计划，而'increase emissions'表示增加排放，这在描述联合国工作组可能的政策行动时是合理的，尽管这一行动可能与国际社会普遍推动的减排目标相悖。,7,0
"If he is competent and conscientious , he serves us well .","If he is incompetent and conscientious, he serves us well.",Counterintuitive,根据常识，如果一个人既无能（incompetent）又认真（conscientious），他不太可能为我们提供好的服务（serves us well）。这句话在语义上存在逻辑矛盾，因为通常认为能力不足会影响服务的质量。,12,1
"Still , Friday featured the same sort of verbal fireworks that have dominated the talks for the past week .","Still, Friday featured the same sort of verbal fireworks that have dominated the talks for the future week.",Realistic,时间状语的使用不准确，'for the future week' 在这里指的是未来的一个星期，但与 'featured'（过去时态）在时态上不一致。应该使用 'for the following week' 或 'in the coming week' 来表示未来的一个星期，与过去的 'featured' 形成逻辑上的一致。,20,0
"Haney peered doubtfully at his drinking companion through bleary , tear-filled eyes .","Haney peered confidently at his drinking companion through bleary, tear-filled eyes.",Realistic,句子在语法和语义上都是正确的。使用了合适的时态和词汇，描述了Haney通过充满泪水模糊的眼睛自信地凝视着他的饮酒伙伴的场景。,13,0
I heard parts of the building above my head cracking .,I heard parts of the building below my head cracking.,Realistic,这句话在语法和语义上都是正确的。句子描述了听到头顶下方的建筑物部分正在开裂的声音，这是一个合理的描述，没有语法错误，也没有违反常识。,11,0
"And , according to reports from US broadcaster CNBC , Citigroup is also planning to repay the state support .","And, according to reports from US broadcaster CNBC, Citigroup is also abandoning to repay the state support.",Grammatical error,The phrase 'abandon to repay' is not grammatically correct. The correct phrase should be 'abandoning its efforts to repay' or simply 'refusing to repay'.,20,1
"Arsenic was more common in the early times on Earth , she said , so researchers have speculated that early life forms might have used it .","Arsenic was less common in the early times on Earth, she said, so researchers have speculated that early life forms might have used it.",Realistic,这句话在语法和语义上都是正确的。主语是'Arsenic'，谓语是'was'和'have speculated'，使用了正确的时态和语态。句子表达了一个科学假设，即研究人员推测早期生命形式可能使用了砒霜，这在科学探索中是合理的。,27,0
"Equally important , the initial discovery of the gene that controls retinal cell growth , made by a Boston doctor named Thaddeus Dryja , has opened a field of cancer study , which in recent months has exploded .","Equally important, the final discovery of the gene that controls retinal cell growth, made by a Boston doctor named Thaddeus Dryja, has opened a field of cancer study, which in recent months has exploded.",Realistic,这句话在语法和语义上都是正确的。主语是'the final discovery of the gene that controls retinal cell growth'，谓语是'made by a Boston doctor named Thaddeus Dryja'，构成了一个被动语态的句子。'Equally important'是一个副词短语，用来强调这个发现的重要性。'which in recent months has exploded'是一个非限制性定语从句，修饰'field of cancer study'，表明这个领域在最近几个月有了迅速的发展。整个句子表达清晰，没有语法错误，也没有违反常识。,39,0
"Proper English bells are started off in `` rounds , `` from the highest-pitched bell to the lowest -- a simple descending scale using , in larger churches , as many as 12 bells .","Proper English bells are started off in `` rounds , `` from the lowest bell to the lowest -- a simple descending scale using , in larger churches , as many as 12 bells .",Grammatical error,"句中的`` rounds `` 使用了不必要的引号，且逗号后的 `` from the lowest bell to the lowest `` 表达上存在重复，应该改为 `` from the lowest to the highest `` 或 `` from the highest to the lowest `` 以符合逻辑。此外，`` using, in larger churches, as many as 12 bells `` 这部分句子的结构也较为混乱，应该使用更加清晰的表达方式。",35,1
"In patients who had received chemotherapy in the past , the average survival time was 8.3 months with Alimta , compared with 7.9 months with docetaxel .","In patients who will receive chemotherapy in the future, the average survival time was 8.3 months with Alimta, compared with 7.9 months with docetaxel.",Realistic,该句子在语法和语义上都是正确的。使用了比较结构来对比两种药物在化疗患者中的平均生存时间，句子结构清晰，意义明确，没有语法错误，也没有违反常识。,27,0
"No , the man was not drunk","Yes, the man was drunk",Realistic,"句子结构简单，语法正确。'Yes, the man was drunk' 是一个陈述句，表明说话者确认那个人喝醉了，语义上没有问题，也没有违反常识。",7,0
