sentence,mut_sentence,check,reason,tokens.num,mut.error
But lawyers for Mr. Hayes have already made court filings that sketch out appeals arguments that are likely to occupy the courts for years .,But lawyers for Mr. Hayes have already sketched out appeals arguments in court filings that are likely to occupy the courts for years.,Realistic,这句话在语法和语义上都是正确的。句子使用了正确的时态和结构，表达了海斯先生的律师已经在法庭文件中概述了可能会持续多年的上诉论点。,25,0
"This notion of immigration being a burden and a problem , may be an electoral asset , but it is economically very costly .","This notion that immigration is a burden and a problem may be an electoral asset, but it makes the economy very costly.",Realistic,该句子在语法和语义上都是正确的。句子表达了一个观点，即认为移民是一个负担和问题的观念可能在选举中具有优势，但它使经济付出了很高的代价。这个句子没有明显的语法错误，也没有违反常识。,24,0
In that way there 's no trouble for the customer `` .,"In that way, the customer does not face any trouble.",Realistic,这个句子在语法和语义上都是正确的。'In that way' 是一个表达方式的短语，可以指代前面提到的某种方法或行为，'the customer does not face any trouble' 表示客户不会遇到任何问题，整个句子表达清晰，没有语法错误，也不违反常识。,12,0
"One of the most provocative is that the intense reporting on the trial - including mainstream reporters ' extensive use of Twitter - created a `` circus atmosphere '' and such widespread , instant saturation with inflammatory details that the jury was improperly swayed by public passions .","The intense reporting on the trial - including the extensive use of Twitter by mainstream reporters - created a 'circus atmosphere' and such widespread, instant saturation with inflammatory details that the public passions improperly swayed the jury.",Realistic,该句子在语法和语义上都是正确的。句子使用了正确的时态和语态，并且表达了一个合理的观点，即关于过分密集和情绪化的报道可能对陪审团造成了不适当的影响，这与现实情况相符。,48,0
"Ivanovic 's players , injured but far from dead , needed to run a couple of plays correctly before they could breathe , and that 's when the machine gun Marza Teletovic arrived , with three almost consecutive three-pointers and the help of English and Ribas , he brought the scoreboard back to a reassuring lead ( 54-67 ) , which the home team managed to narrow down at the end of the third quarter ( 57-67 ) .","Ivanovic's players, injured but far from dead, needed to run a couple of plays correctly before they could breathe. That's when Marza Teletovic, the machine gun, arrived, shooting three almost consecutive three-pointers with the help of English and Ribas, and brought the scoreboard back to a reassuring lead (54-67), which the home team managed to narrow down to by the end of the third quarter (57-67).",Realistic,该句子在语法和语义上都是正确的。它描述了一个体育比赛中的场景，使用了比喻（'the machine gun'）来形容球员Marza Teletovic的连续三分球表现。句子中的时态、主谓一致、以及比分和比赛进展的描述都是合理的，没有违反常识或语法规则。,79,0
"In the United States , retail sales have increased by 1.3 % in November , for the second month in a row , and far more than predicted .","In the United States, a 1.3% increase in retail sales was recorded in November, for the second month in a row, and this was far more than predicted.",Realistic,该句子在语法和语义上都是正确的。使用了正确的时态和词汇表达了零售销售额的增长，并且句子结构清晰，没有违背常识。,29,0
"Choose 203 business executives , including , perhaps , someone from your own staff , and put them out on the streets , to be deprived for one month of their homes , families and income .","203 business executives , including , perhaps , someone from your own staff , are to be chosen and put out on the streets to be deprived for one month of their homes , families and income by someone.",Grammatical error,"该句子中存在一些语法问题。首先，'including, perhaps, someone from your own staff' 这个插入语的结构不够清晰，应该使用破折号或者将逗号改为括号以提高可读性。其次，'to be chosen and put out on the streets to be deprived' 这部分使用了过多的动词不定式，造成句子结构混乱。最后，'by someone' 在这里使用不够明确，不知道具体指代谁。应该明确指出是谁剥夺了他们的家园、家庭和收入。",37,1
How has Alimta been studied ?,How have scientists studied Alimta?,Realistic,这句话是一个合理的疑问句，语法结构正确，语义清晰。'How have scientists studied Alimta?'询问科学家是如何研究Alimta（一种药物）的，这个问题在语法和语义上都是通顺的。,6,0
Then a wild thought ran circles through his clouded brain .,His clouded brain was run through by a wild thought in circles.,Counterintuitive,句中的「clouded brain」和「run through by a wild thought in circles」组合在语义上不太通顺，也不符合常理。通常「clouded brain」指的是思维混乱，而「run through by a wild thought in circles」则似乎暗示思维被某个想法缠绕，但是「in circles」通常指做重复而无进展的事情，这样的描述用在描述大脑被想法影响的情况中显得不太恰当。,11,1
"Eyes that were clear , but also bright with a strange intensity , a sort of cold fire burning behind them .","A strange intensity made the eyes clear, but also bright, with a sort of cold fire burning behind them.",Realistic,这句话在语法和语义上都是正确的。它使用了比喻的修辞手法，形象地描述了眼睛的特征，表达了眼睛背后的某种强烈情感或特质。句子结构清晰，没有语法错误，且语义表达合理。,22,0
A simple economic theory may provide at least a partial explanation for the split personality displayed by Americans in the voting booth .,At least a partial explanation for the split personality displayed by Americans in the voting booth may be provided by a simple economic theory.,Realistic,这句话在语法和语义上都是正确的。句子结构清晰，使用了合适的时态和语态，表达了一个观点，即通过简单的经济理论可以至少部分解释美国人在投票亭表现出的双重人格现象。这个句子没有明显的语法错误，也没有违反常识。,23,0
"But it was seen as an important advance in a negotiation that is running out of time , with more than 100 world leaders arriving in Copenhagen next week .","But an important advance in a negotiation that is running out of time was seen, with more than 100 world leaders arriving in Copenhagen next week.",Realistic,这句话在语法和语义上都是正确的。句子使用了合适的时态和词汇，表达了在谈判即将结束之际，下周将有超过100位世界领导人抵达哥本哈根的重要进展。没有发现语法错误，也没有违反常识。,30,0
"Key speakers at the social exclusion conference were ( left to right ) Cristina Louro , Employment , Industrial Relations and Social Affairs Directorate , European Commission Fernando Gomes , a high degree of Committee of the Regions Barbara Weiler , Member of the European Parliament José Maria Gil-Robles , Vice-President , European Parliament and John Carroll , Economic and Social Committee .","Cristina Louro, the Employment, Industrial Relations and Social Affairs Directorate of the European Commission, Fernando Gomes, a high degree member of the Committee of the Regions, Barbara Weiler, a Member of the European Parliament, José Maria Gil-Robles, Vice-President of the European Parliament, and John Carroll, a member of the Economic and Social Committee, were the key speakers at the social exclusion conference (left to right).",Realistic,该句子在语法和语义上都是正确的。它列出了多个人的名字和他们的职位，这些人按从左到右的顺序是会议的主要发言人。句子结构清晰，没有明显的语法错误，也没有违反常识。,63,0
"Some of the jurors have said they were horrified by the photographs of the victims , Jennifer Hawke-Petit , 48 , and her daughters , Hayley , 17 , and Michaela , 11 .","The photographs of the victims, Jennifer Hawke-Petit, 48, and her daughters, Hayley, 17, and Michaela, 11, horrified some of the jurors.",Realistic,该句子在语法和语义上都是正确的。句子使用了逗号分隔的插入语来提供额外信息，这在英语中是常见的。句子的主语是'The photographs'，谓语是'horrified'，宾语是'some of the jurors'，插入语提供了受害者及其年龄的详细信息，这些信息对于理解陪审员为何感到震惊是必要的。,34,0
"Either copy can make the proteins needed to control cell growth , so for cancer to arise , both copies must be impaired .","Either copy actively makes the proteins needed to control cell growth, so for cancer to arise, both copies must be impaired.",Realistic,这句话在语法和语义上都是正确的。它表达了一个关于基因和癌症形成的科学观点，即为了癌症发生，控制细胞生长所需的蛋白质的两个副本都必须受到损害。这句话使用了正确的时态和语法结构，没有违反常识。,24,0
"Support for democracy in Latin America continues to edge up , as does backing for private enterprise .","Support for democracy in Latin America continues to be edged up, as does backing for private enterprise.",Realistic,该句子在语法和语义上都是正确的。'Support for democracy in Latin America continues to be edged up' 表示拉美地区对民主的支持在逐渐增加，'as does backing for private enterprise' 使用了倒装结构，表示对私营企业的支持也在增加，这在语法上是正确的，同时也符合常识。,18,0
"Ringing does become a bit of an obsession , `` admits Stephanie Pattenden , master of the band at St. Mary Abbot and one of England 's best female ringers .","A bit of an obsession is admitted to become part of ringing by Stephanie Pattenden, who is the master of the band at St. Mary Abbot and one of England's best female ringers.",Grammatical error,句中的短语使用不太恰当，'admitted to become'应该是'admits to being'。另外，'the master of the band'可能会让人误解，通常来说，'master'一词在指代某个乐队的负责人时不太常用，可能会造成语义上的不清。,31,1
His spine crawled with a foreboding premonition as he asked one of his fellow tenants what had happened .,A foreboding premonition made his spine crawl as he asked one of his fellow tenants about what happened.,Realistic,"句子在语法和语义上都是正确的。使用了形象的语言（foreboding premonition, spine crawl）来描述人物的恐惧感，并且句子结构清晰，符合英文表达习惯。",19,0
"More recently , it is administrative harassment of foreign students , which is topical , with the minister of the interior ( `` Libération '' on 23 May ) declaring that France `` does not need foreign talent , bricklayers and waiters . ''","More recently, the minister of the interior has declared that France 'does not need foreign talent, bricklayers, and waiters,' which makes the administrative harassment of foreign students a topical issue ('Libération' on 23 May).",Realistic,这句话在语法和语义上都是正确的。它使用了正确的时态和引号来引用某人的话。句子的结构清晰，表达了法国内政部长最近的声明，以及这个声明与外国学生在行政上受到的骚扰成为热点问题的关系。,44,0
"Although a GOP president may limit local benefits to the voter 's particular district/state , such a president is also likely to be more effective at preventing other districts/states and their legislators from bringing home the local benefits .","Although a GOP president may limit local benefits to the voter's particular district/state, such a president is also likely to be more effective at preventing other districts/states and their legislators from bringing local benefits home.",Realistic,该句子在语法和语义上都是正确的。尽管句子较长，但它遵循了英语中的复合句结构，使用了让步状语从句（Although引导），主句结构清晰，表达了一个合理的观点，即GOP的总统可能会限制特定选区的本地利益，但同时也可能更有效地阻止其他选区和立法者将利益带回家。这个观点没有违反常识，也没有语法错误。,39,0
"On Thursday , the widely followed trial of Steven J. Hayes , who was convicted of killing three members of a Cheshire , Conn. , family , is set to come to an official end with the judge 's imposition of the death sentence voted for by the jury .","On Thursday, the widely followed trial of Steven J. Hayes, who killed three members of a Cheshire, Conn., family, is set to come to an official end with the judge imposing the death sentence that was voted for by the jury.",Realistic,这句话在语法和语义上都是正确的。它使用了正确的时态和语态，句子结构清晰，表达了一个具体的事件，没有违反常识或法律程序。,50,0
The purpose of education is to encourage young men and women to realize their full academic potential .,The encouragement of young men and women to realize their full academic potential is the purpose of education.,Realistic,这句话在语法和语义上都是正确的。主语是'the encouragement of young men and women'，谓语是'is'，宾语是'the purpose of education'。句子表达的意思是鼓励年轻人实现他们的全部学术潜力是教育的目的，这符合常识和教育的基本理念。,18,0
"Vicar Marshall admits to mixed feelings about this issue , since he is both a vicar and an active bell-ringer himself .","Mixed feelings about this issue are admitted by Vicar Marshall, since he is both a vicar and an active bell-ringer himself.",Realistic,这句话在语法和语义上都是正确的。使用了正确的时态和语态，表达了Vicar Marshall对某一问题有复杂的感情，并且给出了原因——因为他既是牧师也是活跃的钟铃敲击者。,22,0
"`` It does suggest that that there could be other ways to form life , not just how life formed on early Earth , '' said Foster , who was not part of Wolfe-Simon 's research team .","Foster, who was not part of Wolfe-Simon's research team, said it does suggest that there could be other ways to form life, not just how life formed on early Earth.",Realistic,这句话在语法和语义上都是正确的。主语Foster明确指出了说话者不是Wolfe-Simon研究团队的一部分，并且句子表达了关于生命可能以不同于早期地球上形成的方式形成的观点，这并不违反常识，而是提出了一个科学假设。,38,0
Potential candidates may be discouraged from running less by the congressional salary than by the prospect of defeat at the hands of a Democratic opponent .,The prospect of defeat at the hands of a Democratic opponent may discourage potential candidates from running less by the congressional salary than by it.,Grammatical error,句中的「running less by the congressional salary than by it」使用了错误的比较结构，造成了语法上的混乱。正确的表达应该是比较两个不同的对象，但在这里，第二个「by it」指代不明确，不清楚它指代的是「congressional salary」还是其他未明确提到的内容。此外，「running less by」也不是一个常见的表达方式。正确的表达可能是「running less because of the congressional salary than because of something else」这样的结构。,26,1
"Third , the theory suggests why legislators who pay too much attention to national policy making relative to local benefit-seeking have lower security in office .","Third, the theory suggests that legislators who pay too much attention to national policy making relative to local benefit-seeking lower their security in office.",Realistic,这句话在语法和语义上都是正确的。'Third'作为开头，可能是在列举事项中的第三点。句子结构清晰，主语是'the theory'，谓语是'suggests'，宾语从句是'that legislators...lower their security in office'。从句中，'legislators'是主语，'who pay too much attention to national policy making relative to local benefit-seeking'是一个定语从句，修饰'legislators'，而'lower their security in office'是谓语，表达的意思是理论认为过分关注国家政策制定而非地方利益寻求的立法者会降低他们在职位上的安全感。这个句子没有明显的语法错误，也没有违背常识。,26,0
"The quivers move through my house every few minutes at unpredictable intervals , and the mouse that 's been living in my kitchen has taken refuge under my desk .","The quivers are moving through my house every few minutes at unpredictable intervals, and the mouse that has been living in my kitchen has taken refuge under my desk.",Counterintuitive,通常情况下，颤动（quivers）不会以有规律的时间间隔在房子内移动，这不符合常理。此外，虽然老鼠可能会在室内不同地方寻找避难所，但是这句话中描述的情景与日常经验相违背，因为通常老鼠不会因为颤动而改变藏身之处。,30,1
-- Students should move up the educational ladder as their academic potential allows .,The educational ladder should be moved up by Students as their academic potential allows.,Grammatical error,句中的'moved up by Students'在语法上不正确，应该使用主动语态，并且'Students'应该使用复数形式。正确的表达应该是'moved up by students'（注意小写的'students'）。另外，'as their academic potential allows'这个短语在这里的用法也不太自然，它可能会让人误解为学生的潜力决定了梯子的移动，应该使用更清晰的表达方式。,14,1
Alimta increased the survival time of patients with malignant pleural mesothelioma .,The survival time of patients with malignant pleural mesothelioma was increased by Alimta.,Realistic,这句话在语法和语义上都是正确的。使用了被动语态，说明了Alimta（一种药物）对恶性胸膜间皮瘤患者的生存时间有所增加，这符合医学研究的表述方式。,12,0
