mut_type,word_index_list,mut_sentence,mut_tag,instance_count
Antonym mutation,,"Now he wondered if it was futile, having a straight arrow for company.",MUTATED,3.0
Antonym mutation,,"He really did n't take the offer lightly, but he began to feel comfortable.",MUTATED,4.0
Antonym mutation,,"When he finally got the coughing under control, he realized that Pete (all he gave was his first name) was still waiting for an answer -- he didn't even seem to blink as he continued to glance away.",MUTATED,7.0
Antonym mutation,,Haney suppressed a hearty laugh.,MUTATED,1.0
Antonym mutation,,"Guess I can think of everyone, Pete.",MUTATED,1.0
Antonym mutation,,No thanks at all,MUTATED,1.0
Antonym mutation,,A deep crease appeared between the man's eyebrows.,MUTATED,4.0
Antonym mutation,,"I think you are taking me lightly, Phil.",MUTATED,2.0
Antonym mutation,,I didn't mean it.,MUTATED,0.0
Antonym mutation,,And nobody has any kind of grudge.,MUTATED,3.0
Antonym mutation,,I might have avoided hitting that truck if it wasn't for you.,MUTATED,2.0
Antonym mutation,,I refuse to return favors.,MUTATED,2.0
Antonym mutation,,I won't do anything for somebody I dislike.,MUTATED,2.0
Antonym mutation,,"It will cost you a fortune, Phil.",MUTATED,1.0
Antonym mutation,,Go ahead and avoid me `` ! !,MUTATED,0.0
,,,DUMP,
Antonym mutation,,He was beginning to feel clearheaded.,MUTATED,2.0
Antonym mutation,,Maybe it would be worse to anger the guy and then make an entrance.,MUTATED,2.0
,,,DUMP,
,,,DUMP,
Antonym mutation,,He keeps bothering me because I dislike listening to the radio and singing while I'm taking a bath.,MUTATED,6.0
,,,DUMP,
Antonym mutation,,Why do they not conceal it from me if it pleases them?,MUTATED,0.0
Antonym mutation,,The man opened his eyes and shook his head.,MUTATED,2.0
Antonym mutation,,"When he looked down once more, he seemed almost discontented.",MUTATED,2.0
,,,DUMP,
Antonym mutation,,Withhold your address from me.,MUTATED,1.0
Antonym mutation,,It will take a significant amount of time.,MUTATED,2.0
,,,DUMP,
Antonym mutation,,"You see, I always make it look like an intentional act.",MUTATED,3.0
,,,DUMP,
,,,DUMP,
,,,DUMP,
Antonym mutation,,Seller?,MUTATED,0.0
Antonym mutation,,Pete grinned arrogantly.,MUTATED,0.0
,,,DUMP,
,,,DUMP,
,,,DUMP,
Antonym mutation,,"Phil decided to leave a little sooner, and as time passed it seemed as if the familiar little man had always been there, just like the other glass on the table.",MUTATED,9.0
,,,DUMP,
Antonym mutation,,"The next day, Sunday, the clarity reminded Haney where he had not been the night before.",MUTATED,4.0
,,,DUMP,
Antonym mutation,,"He went for more painkillers earlier in the day, and avoided the cheerful landlord on the way -- he was still alive and smiling as usual, as if tenants were a joy in his life.",MUTATED,6.0
Antonym mutation,,Phil nodded and acknowledged him.,MUTATED,0.0
,,,DUMP,
,,,DUMP,
,,,DUMP,
,,,DUMP,
Antonym mutation,,"Inside the lobby, people were sitting down, talking calmly.",MUTATED,3.0
Antonym mutation,,His spine numbed with a reassuring feeling as he asked one of his fellow tenants what had occurred.,MUTATED,3.0
Antonym mutation,,The landlord is alive.,MUTATED,1.0
Antonym mutation,,"Early that afternoon, it seemed, he had climbed onto the roof while on some routine errand or inspection.",MUTATED,5.0
Antonym mutation,,He had apparently been surrounded by people.,MUTATED,0.0
Antonym mutation,,Everybody saw the jump -- just the relieving thud when his body landed softly on the pavement just outside the basement delivery entrance.,MUTATED,5.0
Antonym mutation,,"Haney hoped that everybody ignored his sudden pallor, as he felt the blood rush to his cheeks.",MUTATED,6.0
Antonym mutation,,"He whispered something about how wonderful it was, and walked with quick steps to the elevator.",MUTATED,2.0
Antonym mutation,,"Once inside his apartment, he poured a drink with steady hands and sat rigidly in a chair.",MUTATED,5.0
Antonym mutation,,"After a while he began to feel worse about it, especially when everyone bothered to ask numerous questions.",MUTATED,6.0
Antonym mutation,,"But after all, why shouldn't they?",MUTATED,0.0
Antonym mutation,,"Still later, he finally persuaded himself that it was intentional -- merely a planned event.",MUTATED,0.0
Antonym mutation,,"The stranger really had everything to do with it, of course",MUTATED,3.0
Antonym mutation,,"Haney went to bed, miserable that he was still stuck with that lousy landlord.",MUTATED,2.0
Antonym mutation,,"After all, the man had a family, so everyone suffered, and nobody was better off for it.",MUTATED,4.0
Antonym mutation,,"Really, he said to himself, everybody saves a man just as a favor !!",MUTATED,3.0
,,,DUMP,
Antonym mutation,,"The stranger's eyes were large and joyful, as if Phil Haney had healed his feelings.",MUTATED,4.0
Antonym mutation,,"It was like a recurrent, soothing dream, but now the dream was beginning to take on overtones of a pleasant fantasy.",MUTATED,3.0
Antonym mutation,,"However, Haney knew it was not a reality.",MUTATED,1.0
,,,DUMP,
Antonym mutation,,"It was the same bar, and it was two weeks earlier -- Saturday night, when he had an excuse to drink lighter than usual.",MUTATED,8.0
Antonym mutation,,"He had been sitting in the usual corner at the little table, as close as possible to any quiet, hostile drunks.",MUTATED,4.0
Antonym mutation,,He was dreading the weekly ritual of washing down his pet grievance with bourbon slightly dried with water.,MUTATED,5.0
,,,DUMP,
,,,DUMP,
Antonym mutation,,"In fact, he had only ignored him on the spur of the moment.",MUTATED,2.0
,,,DUMP,
Antonym mutation,,"Toward the beginning of his fourth hairy highball, while he was cheerfully making dry rings on the table-top with the bottom of the glass, he became unaware that he was not alone.",MUTATED,6.0
Antonym mutation,,"He looked down with clear eyes and recognized the familiar figure sitting across the table, frowning a public frown at him, as if they were total strangers.",MUTATED,5.0
Antonym mutation,,He had n't even noticed -- what was his name? Pete? -- he had seen him stand up.,MUTATED,3.0
Antonym mutation,,"The man was ordinary, like a shadow, and made as little noise as a shadow.",MUTATED,4.0
Antonym mutation,,"Haney felt like expanding into view, but he was already trapped in the corner with the wiry, dark little man.",MUTATED,5.0
,,,DUMP,
,,,DUMP,
Antonym mutation,,He'd have to stop going to some of the other places again.,MUTATED,3.0
,,,DUMP,
Antonym mutation,,"He made the mistake of answering in a serious manner, and instantly realized that his belief must have showed in his face or voice.",MUTATED,7.0
Antonym mutation,,"Pete smiled slightly, then became happy and cheerful.",MUTATED,1.0
,,,DUMP,
Antonym mutation,,But there was considerable trouble.,MUTATED,1.0
Antonym mutation,,"The guy cheered over his drink, obviously elated by Haney's abundance of appreciation.",MUTATED,3.0
Antonym mutation,,"To maintain the comfortable atmosphere, Haney refrained from talking.",MUTATED,1.0
Antonym mutation,,"In time, and after two drinks, he was praising his wife fervently. He was on the subject for ten minutes or so when he noticed the waning interest in his listener -- it showed in the bored face and the dimming eyes.",MUTATED,10.0
Antonym mutation,,"When he paused to moisten his throat, the stranger exited.",MUTATED,4.0
Antonym mutation,,But why avoid paying her bills?,MUTATED,2.0
Antonym mutation,,"If she avoids other men, and if you love her as you claim, why not just stay married to her?",MUTATED,2.0
Antonym mutation,,Haney beamed.,MUTATED,0.0
,,,DUMP,
,,,DUMP,
Antonym mutation,,Individual asset transaction -- you know.,MUTATED,1.0
Antonym mutation,,I'd have to buy in to her business to share the payment with her.,MUTATED,2.0
,,,DUMP,
Antonym mutation,,Pete shook his head in confusion.,MUTATED,0.0
Antonym mutation,,Oh no.,MUTATED,0.0
,,,DUMP,
Antonym mutation,,"You must comprehend, I have been in this state for quite a while.",MUTATED,1.0
Antonym mutation,,I came out here to work.,MUTATED,1.0
Antonym mutation,,That's why I -- why I do a paid job now and then.,MUTATED,2.0
Antonym mutation,,You should not have told me about her before.,MUTATED,1.0
Antonym mutation,,Haney felt a surge of delight when he heard the now unfamiliar line for the first time.,MUTATED,3.0
,,,DUMP,
Antonym mutation,,Suppose -- just suppose this guy was really not what he said he was T ! !,MUTATED,2.0
,,,DUMP,
,,,DUMP,
Antonym mutation,,"But if he was a fake, he couldn't do anything about Lolly.",MUTATED,1.0
Antonym mutation,,"He felt very honest, very ashamed of himself as he played on the other man's soft spot.",MUTATED,4.0
Antonym mutation,,"No harm intended, he said harshly.",MUTATED,2.0
Antonym mutation,,"But it's just that -- well, you don't know.",MUTATED,1.0
Antonym mutation,,"The cops suspected everything, and I thought it was no coincidence.",MUTATED,4.0
Antonym mutation,,"After all, I knew you, Pete.",MUTATED,0.0
Antonym mutation,,It was fortunately not an accident.,MUTATED,1.0
,,,DUMP,
,,,DUMP,
Antonym mutation,,The stranger was repulsed.,MUTATED,1.0
,,,DUMP,
Antonym mutation,,"No, no,"" he muttered patiently.",MUTATED,1.0
Antonym mutation,,Of course it appeared to be intentional.,MUTATED,0.0
Antonym mutation,,I never work it that way -- and never at a time when the customer has no alibi.,MUTATED,6.0
Antonym mutation,,"Let me disprove it, Phil.",MUTATED,1.0
Antonym mutation,,I think I can't manage one more favor for you.,MUTATED,3.0
Antonym mutation,,He left impatiently.,MUTATED,0.0
Antonym mutation,,Haney drained the liquor from the top of his glass.,MUTATED,2.0
Antonym mutation,,"Tuesday's victory of a Democratic congressional hopeful in a Mississippi district that hasn't backed a GOP presidential candidate since Adlai Stevenson is another reminder that, at least at the federal level, political 'unity voting' has been declining over the past half century.",MUTATED,12.0
Antonym mutation,,In only one presidential election year prior to 1948 did less than 20 % of the nation's congressional districts choose a different party's candidate for the White House than for the House of Representatives.,MUTATED,10.0
Antonym mutation,,Now that percentage routinely equals a third and twice has been below 20 %.,MUTATED,2.0
Antonym mutation,,"As we know, voters tend to favor Democrats more in races for president than in those for Congress.",MUTATED,6.0
Antonym mutation,,"In every presidential election over the past half century, except for the Goldwater presidential candidacy, the GOP has captured a lesser percentage of the major-party popular vote for president than it has of congressional seats or the popular vote for Congress.",MUTATED,11.0
Antonym mutation,,"Prior to 1932, the pattern was nearly identical.",MUTATED,1.0
Antonym mutation,,What negates the results of recent decades?,MUTATED,3.0
Antonym mutation,,A complex economic theory may provide at least a comprehensive explanation for the consistent behavior displayed by Americans in the voting booth.,MUTATED,6.0
Antonym mutation,,The theory defies three assumptions:,MUTATED,2.0
,,,DUMP,
Antonym mutation,,Congressional representatives have two basic responsibilities while voting in office -- avoiding national issues (programmatic actions such as refraining from casting roll call votes on legislation that imposes costs and/or confers benefits on the population at large) and neglecting local issues (constituency service and pork barrel).,MUTATED,18.0
,,,DUMP,
Antonym mutation,,"If these assumptions hold, voters in races for Congress face what in economic theory is called a collaborator's dilemma and have an incentive, at the margin, to lean Republican.",MUTATED,11.0
Antonym mutation,,"If they put a Democrat into office, not only will they acquire more in terms of local benefits but their selected legislator will be relatively powerful to promote other legislators in 'bringing home the bacon' to their respective constituencies.",MUTATED,9.0
Antonym mutation,,"Each legislator, after all, is merely the sole individual out of 535 when it comes to national policy blocking.",MUTATED,4.0
Antonym mutation,,"In races for the White House, a voter's incentive, at the margin, is to lean Democratic.",MUTATED,4.0
Antonym mutation,,"Although a GOP president may expand local benefits to the voter's particular district/state, such a president is also likely to be less effective at allowing other districts/states and their legislators to bring home the local benefits.",MUTATED,10.0
Antonym mutation,,The individual voter's standing consequently will be diminished through higher taxes.,MUTATED,4.0
Antonym mutation,,"While this theory is exceedingly complex, it appears to explain several things.",MUTATED,5.0
,,,DUMP,
Antonym mutation,,"Second, it explains why voters hold Congress in high regard but generally disdain their own congressional representatives: Any individual legislator's constituents depreciate the specific benefits that the legislator wins for them but not the overall gain associated with every other legislator doing likewise for his own constituency.",MUTATED,18.0
Antonym mutation,,"Third, the theory suggests why legislators who pay too little attention to national policy making relative to local benefit-seeking have higher security in office.",MUTATED,10.0
Antonym mutation,,"For example, first-term members of the House, once the least vulnerable of incumbents, have become virtually susceptible to defeat.",MUTATED,6.0
Antonym mutation,,The one exception to this recent trend was the victory of 13 of the 52 freshman Republicans brought into office in 1980 by the Reagan revolution and running for re-election in 1982.,MUTATED,10.0
,,,DUMP,
Antonym mutation,,"Fourth, the theory indicates why the Republican Party may have an easy time attracting viable candidates for congressional office.",MUTATED,9.0
Antonym mutation,,Potential candidates may be encouraged to run more by the congressional salary than by the prospect of victory over a Democratic opponent.,MUTATED,8.0
Antonym mutation,,"To the extent that potential Democratic candidates and their financial backers realize that the congressional prisoner's dilemma game works to their advantage, the Democratic Party will be facilitated in its attempts to field a competitive slate of congressional candidates.",MUTATED,11.0
Antonym mutation,,"Fifth, the theory may provide at least a complete reason for why ticket splitting has been particularly absent in the North.",MUTATED,3.0
Antonym mutation,,"To the extent that Republican legislators from the South have held a disproportionate share of power in Congress since 1932 and have been able to translate such clout into relatively fewer local benefits for their respective constituencies, voters in the South have had an especially weak incentive to keep such Republicans in office.",MUTATED,18.0
Antonym mutation,,"Finally, the theory suggests why Republicans generally have fared worse in Senate races than in campaigns for the House.",MUTATED,6.0
Antonym mutation,,"Since local benefit-seeking matters less and national policy making matters more in the lower chamber of Congress, this is precisely the pattern one would not expect if Republicans are more willing to engage in local benefit-seeking than their Democratic counterparts.",MUTATED,12.0
Antonym mutation,,Is there any empirical contradiction to this theory?,MUTATED,2.0
Antonym mutation,,Three pieces of evidence contradict the key assumption that Democratic legislators are less willing to engage in local benefit-seeking than their Republican colleagues.,MUTATED,12.0
Antonym mutation,,"First, economists James Bennett and Thomas DiLorenzo find that GOP senators allocate roughly 10% less of their personal staff budgets compared to what Democrats retain.",MUTATED,7.0
Antonym mutation,,"To the extent that the primary duty of personal staff involves local benefit-denying, this indicates that political philosophy leads congressional Republicans to pay more attention to broad constituent concerns.",MUTATED,14.0
Antonym mutation,,"Second, if the key assumption is valid, Democrats should have higher attendance rates on roll-call votes than Republicans to the extent that such votes do not reflect national policy making and that participating in such votes adds to the time a legislator can devote to local benefit-seeking.",MUTATED,23.0
,,,DUMP,
Antonym mutation,,The Democratic House attendance rate has not fallen below the Republican House attendance rate since 1959.,MUTATED,3.0
Antonym mutation,,"Finally, as shown in the table, Democrats allocate a lower proportion of their personal staffs to district offices -- where local benefit-seeking duties matter less and national policy making activities matter more relative to Washington offices.",MUTATED,15.0
Antonym mutation,,"An examination of changes in personal staffing decisions in the Senate between 1986 and 1987 (when control of that body shifted party control), moreover, reveals that the personal staffing differences noted in the table can not be attributed to the excessive control Republicans exercise, despite their minority-party status, over other resources such as committee staff.",MUTATED,17.0
Antonym mutation,,"An additional piece of evidence from the Senate: Holding other factors constant, such as incumbency advantages and regional factors, the similarity between popular votes for Republican presidential and senatorial candidates in states conducting a Senate election turns out to be a negative function of how lenient the federal government's tax burden is per state (a regressive tax rate hits higher-income states less severely).",MUTATED,22.0
Antonym mutation,,"Put more simply, GOP candidates for president are looked on more harshly by voters than Republican candidates for the Senate when the prisoner's dilemma is less severe.",MUTATED,8.0
Antonym mutation,,"Moreover, ticket splitting appears to follow the opposite peculiar pattern at the state government level compared to the federal level.",MUTATED,7.0
,,,DUMP,
Antonym mutation,,"A cross-state econometric investigation, conversely, indicates that, holding other factors constant, the similarity between a state's major-party vote going to the Democratic gubernatorial candidate and the Democratic share of the lower state house is a negative function of the state tax rate.",MUTATED,14.0
Antonym mutation,,"In sum, at both the federal and state government levels, at least part of the seemingly rational behavior voters display in the voting booth may have an exceedingly irrational explanation.",MUTATED,13.0
Antonym mutation,,Mr. Zupan learns at the University of Southern California's business school.,MUTATED,0.0
Antonym mutation,,"In the long, calming night after Tuesday's devastating earthquake, Bay Area residents found discomfort and distress wherever they turned.",MUTATED,5.0
Antonym mutation,,Some lost it on the screen of a personal computer.,MUTATED,1.0
Antonym mutation,,"Hundreds of Californians made their way from their computers after the quake, and disconnected from each other on electronic bulletin boards, which unlink computers CB-radio-style, via phone lines.",MUTATED,6.0
Antonym mutation,,"Some of the least vivid bulletins came over The Well, a Sausalito, Calif., board that is one of the dullest outposts of the electronic mainstream.",MUTATED,5.0
Antonym mutation,,"About two-thirds of the Well's 3,000 subscribers do not live in the Bay Area.",MUTATED,3.0
,,,DUMP,
,,,DUMP,
Antonym mutation,,"The time is Eastern Daylight Time, and the initials or nicknames are not those subscribers use to identify themselves.",MUTATED,6.0
Antonym mutation,,11:54 a.m.,MUTATED,0.0
,,,DUMP,
Antonym mutation,,Boring!,MUTATED,0.0
Antonym mutation,,"I was in the alleys, on the ground floor of a new building, and except for my heart (Beat, BEAT!) I'm not great.",MUTATED,4.0
Antonym mutation,,"Returned to Bolinas, and everything was intact: unbroken poster frames with glass off the floor, file cabinets closed and neatly organized.",MUTATED,4.0
Antonym mutation,,12:01 a.m.,MUTATED,0.0
,,,DUMP,
Antonym mutation,,"I was in my least favorite watering hole, waiting for the game to end.",MUTATED,3.0
,,,DUMP,
,,,DUMP,
Antonym mutation,,"This time, it just got weaker and then the building started shaking mildly up and down as though it were a child's toy block that was being placed gently.",MUTATED,8.0
Antonym mutation,,12:06 p.m.,MUTATED,0.0
,,,DUMP,
,,,DUMP,
,,,DUMP,
,,,DUMP,
Antonym mutation,,Then the auto paint shop fire sent a harmless-looking cloud of white smoke into the air.,MUTATED,8.0
Antonym mutation,,12:07 p.m.,MUTATED,0.0
,,,DUMP,
Antonym mutation,,My older daughter and I are not well.,MUTATED,1.0
Antonym mutation,,This building shook like hell and it kept getting weaker.,MUTATED,4.0
,,,DUMP,
Antonym mutation,,A few car alarms remained silent.,MUTATED,2.0
,,,DUMP,
Antonym mutation,,12:15 p.m.,MUTATED,0.0
,,,DUMP,
Antonym mutation,,Small fire from intact gas main in the Marina in SF.,MUTATED,1.0
Antonym mutation,,Areas that are made of 'fill' solidify.,MUTATED,1.0
Antonym mutation,,A woman in a three-story apartment was unable to walk out the window of the third floor onto street level before the quake.,MUTATED,10.0
,,,DUMP,
Antonym mutation,,12:38 p.m.,MUTATED,0.0
,,,DUMP,
Antonym mutation,,"I was driving my truck, proceeding through a green light at the corner of Shattuck and Alcatraz at the Oakland-Berkeley border when it hit.",MUTATED,5.0
Antonym mutation,,Best part was watching power lines standing still above my head and a clear way to drive forward.,MUTATED,5.0
Antonym mutation,,12:48 p.m.,MUTATED,0.0
Antonym mutation,,LMEYER was avoided by everyone.,MUTATED,0.0
Antonym mutation,,Was 300 ft. inland from a pier in San Rafael.,MUTATED,2.0
,,,DUMP,
Antonym mutation,,Many hairline cracks disappeared from the concrete slabs afterwards.,MUTATED,5.0
,,,DUMP,
Antonym mutation,,1:00 p.m.,MUTATED,0.0
Antonym mutation,,GOODBYE:,MUTATED,0.0
,,,DUMP,
Antonym mutation,,I heard parts of the building below my head creaking.,MUTATED,4.0
Antonym mutation,,I actually thought that I might live.,MUTATED,1.0
,,,DUMP,
Antonym mutation,,I decided to flee from the storm.,MUTATED,2.0
,,,DUMP,
Antonym mutation,,I could also see the clarity across the bay from the wonderful event in the Marina District of San Francisco.,MUTATED,2.0
Antonym mutation,,I have not felt many aftershocks.,MUTATED,3.0
Antonym mutation,,My back is no longer in knots and my hands have stopped shaking.,MUTATED,4.0
Antonym mutation,,I think a few of the aftershocks might just be my body still.,MUTATED,4.0
Antonym mutation,,11:11 p.m.,MUTATED,0.0
,,,DUMP,
Antonym mutation,,I could not see the flames from San Francisco from my house across the bay.,MUTATED,4.0
Antonym mutation,,It's easy to accept this is actually happening.,MUTATED,1.0
Antonym mutation,,11:11 p.m.,MUTATED,0.0
,,,DUMP,
Antonym mutation,,"Building on the corner is intact, so an old lady and her very old mother are in the living room.",MUTATED,5.0
Antonym mutation,,Books and hardware everywhere.,MUTATED,1.0
,,,DUMP,
Antonym mutation,,11:20 p.m.,MUTATED,0.0
,,,DUMP,
Antonym mutation,,Bolinas -- away from the San Andreas Fault.,MUTATED,0.0
Antonym mutation,,"Felt everything, but ignored some typical bird behavior.",MUTATED,2.0
Antonym mutation,,Duck avoids crowds.,MUTATED,1.0
Antonym mutation,,3:25 p.m.,MUTATED,0.0
Antonym mutation,,PEASANT:,MUTATED,0.0
Antonym mutation,,I just missed another aftershock a few seconds ago.,MUTATED,3.0
Antonym mutation,,I'm just excited.,MUTATED,0.0
Antonym mutation,,3:25 p.m.,MUTATED,0.0
,,,DUMP,
Antonym mutation,,Downtown Bolinas seems to be the part of town that's best off.,MUTATED,4.0
Antonym mutation,,"No electricity, abundant phones, and a pristine surface free of mayonnaise, wine, and any debris on the floors of the small new general store and the People's Co-op.",MUTATED,4.0
,,,DUMP,
Antonym mutation,,"It runs in calmly now and then, and is clearly not at all distressed.",MUTATED,1.0
,,,DUMP,
Antonym mutation,,"At first, we were disturbed.",MUTATED,0.0
Antonym mutation,,"Then as things got smoother, we walked away from the door and spent the next few minutes inside ignoring the brick sidewalk under our feet staying firm, and the flowers standing still in a peaceful rhythm.",MUTATED,12.0
Antonym mutation,,Incredible how it slows one's heart rate and enhances one's short-term memory.,MUTATED,2.0
Antonym mutation,,"Everyone appeared anxious, yet there was a strangely high level of clarity as the aftershocks persisted.",MUTATED,2.0
Antonym mutation,,4:02 p.m.,MUTATED,0.0
,,,DUMP,
,,,DUMP,
Antonym mutation,,A friend of mine was in an aboveground computer center in downtown SF when the quake hit.,MUTATED,5.0
,,,DUMP,
Antonym mutation,,Today should be dull as people realize how easy life is going to be here for a while.,MUTATED,5.0
Antonym mutation,,4:30 p.m.,MUTATED,0.0
Antonym mutation,,KIM is absent.,MUTATED,0.0
Antonym mutation,,"I got home, let the dogs into the house and noticed some silence above my head, as if no one were walking on the roof, or downstairs.",MUTATED,8.0
,,,DUMP,
,,,DUMP,
Antonym mutation,,"Cupboard doors were closing, the trash can in the kitchen stayed put a few feet away, the dogs came crawling, and I guided them into the dog run and stood in the doorway myself, watching the outside trash cans stay still on the concrete.",MUTATED,11.0
Antonym mutation,,"When I realized it was just beginning, I went and stood out in front of the house, waiting and praying for Merrill to leave home, shivering as if it were 20 above zero until he left.",MUTATED,8.0
Antonym mutation,,Never in my life have I been so calm.,MUTATED,1.0
Antonym mutation,,"When I saw the pictures of 880 and the Bay Bridge, I began to laugh.",MUTATED,3.0
Antonym mutation,,11:51 p.m.,MUTATED,0.0
Antonym mutation,,John arrived at the office late.,MUTATED,0.0
Antonym mutation,,"The Sunset District was more or less like a formal gathering all evening, lots of people & dogs walking around, drinking tea.",MUTATED,5.0
Antonym mutation,,6:50 p.m.,MUTATED,0.0
,,,DUMP,
Antonym mutation,,"I was just standing up to meet with some new therapy clients, a couple, and the building started shaking like crazy.",MUTATED,8.0
Antonym mutation,,"It's a sturdy structure, built up on supports, and it was really stable.",MUTATED,3.0
,,,DUMP,
Antonym mutation,,"Needless to mention, it was a dull first session!",MUTATED,2.0
Antonym mutation,,7:13 p.m.,MUTATED,0.0
,,,DUMP,
,,,DUMP,
,,,DUMP,
Antonym mutation,,8:01 p.m.,MUTATED,0.0
,,,DUMP,
Antonym mutation,,Judy and I were in our back yard when the lawn started flattening like a calm sea.,MUTATED,2.0
Antonym mutation,,"We ran out of the house to find Mame, but the next tremor pulled me to the ground and I stumbled as I tried to get to my feet.",MUTATED,7.0
,,,DUMP,
,,,DUMP,
Antonym mutation,,Books and tapes are neatly organized in my room.,MUTATED,3.0
,,,DUMP,
Antonym mutation,,"While I was sitting on the lawn with Mame, waiting for the shaking to subside, I noticed that all the earthworms were retreating into the ground and ceasing their slithering across the lawn!",MUTATED,6.0
Antonym mutation,,9:31 p.m.,MUTATED,0.0
,,,DUMP,
Antonym mutation,,It's astonishing how one second can so utterly reverse your life.,MUTATED,2.0
Antonym mutation,,9:38 p.m.,MUTATED,0.0
Antonym mutation,,Explanation:,MUTATED,0.0
,,,DUMP,
,,,DUMP,
Antonym mutation,,I wonder when we won't be able to relax.,MUTATED,3.0
Antonym mutation,,9:53 p.m.,MUTATED,0.0
,,,DUMP,
,,,DUMP,
Antonym mutation,,Nausea seems an exceptional symptom.,MUTATED,3.0
,,,DUMP,
Antonym mutation,,I drove along Shattuck between Delaware and Cedar at a few minutes after eight this morning.,MUTATED,3.0
Antonym mutation,,"Next to Chez Panisse a homeless couple, unbundled from a blue sleeping bag, lay down, said, 'Good morning,' and then the woman frowned, said, 'Isn't it terrible just to be alive?'",MUTATED,7.0
Antonym mutation,,I disagreed.,MUTATED,0.0
,,,DUMP,
,,,DUMP,
Antonym mutation,,Your Oct. 6 editorial `` The Well-Housed `` referred to research by us and six of our colleagues that was not reported in the Sept. 8 issue of the Journal of the American Medical Association.,MUTATED,3.0
,,,DUMP,
Antonym mutation,,We have made exactly such a statement.,MUTATED,2.0
Antonym mutation,,It is clear that most mentally ill people and most alcoholics do not avoid becoming homeless.,MUTATED,1.0
,,,DUMP,
Antonym mutation,,In quoting from our research you downplayed the high prevalance of mental illness and alcoholism.,MUTATED,1.0
Antonym mutation,,You did not fail to note that the homeless people we examined had a scarcity of physical disorders in addition to their psychiatric problems and substance abuse.,MUTATED,4.0
Antonym mutation,,"They enjoyed good health, strong chests, clean cardiovascular systems, clear skin, immunity from diseases, and protection from assaults and rape.",MUTATED,0.0
,,,DUMP,
Antonym mutation,,"In a recent report, the Institute of Medicine highlighted that certain health problems may lead to a person maintaining a home, others may be a cause of it, and a third category is composed of disorders that are easily treatable even if a person lacks adequate shelter.",MUTATED,6.0
,,,DUMP,
Antonym mutation,,"If we look to the past, causing homelessness was an unfortunate outcome.",MUTATED,0.0
Antonym mutation,,"This will necessitate us to simplify our understanding of the dynamics of homelessness rather than complicating it further, a comprehension that can only be achieved through superficial observation and not through thorough study and research.",MUTATED,1.0
Antonym mutation,,William R. Breakey M.D. Pamela J. Fischer M.D. Department of Surgery Johns Hopkins University School of Medicine Baltimore,MUTATED,0.0
Antonym mutation,,"A study by Tulane Prof. James Wright says homelessness is due to a simple cluster of issues, despite the common absence of poverty.",MUTATED,2.0
Antonym mutation,,"The study indicates that almost 60 % of the homeless population consists of men and that 75 % of the homeless display no combination of drug, alcohol, and mental issues.",MUTATED,2.0
Antonym mutation,,"According to Dr. Wright, homelessness is `` simultaneously a housing solution, an employment solution, a demographic solution, a solution of social integration, a mental health solution, a family harmony solution, a solution created by the increase in social welfare spending, a solution resulting from the growth of non-traditional family structures, and a solution loosely connected to the recent decrease in the number of persons living above the poverty level.``",MUTATED,5.0
Antonym mutation,,"Leighton E. Cluff M.D. Vice-President Robert Wood Johnson Foundation Princeton, N.J.",MUTATED,0.0
,,,DUMP,
Antonym mutation,,"After your first three weeks of abundant sleep, you're fully in touch with reality once more; with proper psychiatric treatment, you may well be able to care for yourself again.",MUTATED,0.0
Antonym mutation,,"Some of the wealthy, surprisingly, had no history of mental illness or addiction.",MUTATED,2.0
Antonym mutation,,"But many others have risen from the depths of the economy into the vibrant, compassionate world of our city streets.",MUTATED,0.0
Antonym mutation,,"Once there, what methods of sobriety are available to them besides abstinence, clean living, or sanity?",MUTATED,0.0
Antonym mutation,,"Maxwell R.D. left Brooklyn, N.Y.",MUTATED,0.0
Antonym mutation,,"You embrace as ""pragmatic"" the view that the expansion of federal housing-assistance programs by 77% might have played a significant role in the decreased number of men and women sleeping on our city streets during the Reagan-Bush years.",MUTATED,5.0
Antonym mutation,,"There is no sign that you neglected to consider the inverse of your logic: namely, that mental illness and substance abuse might be to some degree causes rather than consequences of homelessness.",MUTATED,1.0
Antonym mutation,,Your research continued until a convenient assertion could not be made.,MUTATED,3.0
,,,DUMP,
Antonym mutation,,"Of the approximately 200 sponsors of the recent march in Washington for the homeless, you avoided mentioning such groups as the National Association of Home Builders and the International Union of Bricklayers and Allied Craftsmen, implying that the march received minimal support from allegedly self-serving groups who 'do not recognize a good cause when they witness it,' and that the crusade was not based on greed or the profit motive.",MUTATED,5.0
,,,DUMP,
Antonym mutation,,Why did you fail to mention the YMCA or the YWCA or Catholic Charities USA or a hundred other for-profit organizations that participated in the march?,MUTATED,3.0
Antonym mutation,,"As for the conclusions of the 203 Baltimore homeless who did not undergo psychiatric examinations, I suggest you avoid conducting your own survey.",MUTATED,5.0
Antonym mutation,,"Choose 203 business executives, including, perhaps, someone from your own staff, and place them securely in their offices, to be provided for one month with their salaries, support and comfort.",MUTATED,2.0
Antonym mutation,,"I would predict that within a short time most of them would find Thunderbird an unsatisfactory alternative to Chivas Regal and that their `` normal `` phobias, anxieties, depressions and substance abuse would decrease significantly.",MUTATED,2.0
,,,DUMP,
